Divin	Ag	DIVIN
à	S	À
vos	Ds	VOTRE
désirs	Nc	DÉSIR
,	Fw	,
Et	Vvc	Et
si	Cs	SI
sa	Ds	SON
froide	Ag	FROID
humeur	Nc	HUMEUR
fait	Ge	FAIRE
encor	Nc	encor
résistance	Nc	RÉSISTANCE
,	Fw	,
Aurez	Vvc	Aurez
vous	Pp	VOUS
ce	Dd	CE
respect	Nc	RESPECT
et	Cc	ET
cette	Dd	CE
complaisance	Nc	COMPLAISANCE
,	Fw	,
Que	Vvc	Que
de	S	DE
ne	Rp	NE
pas	Rg	PAS
user	Vvn	USER
d'	S	DE
un	Dn	UN
absolu	Ag	ABSOLU
pouvoir	Nc	POUVOIR
,	Fw	,
Possible	Ag	POSSIBLE
que	Cs	QUE
ses	Ds	SON
pleurs	Nc	PLEUR
vous	Pp	VOUS
pourront	Vvc	POUVOIR
émouvoir	Vvn	ÉMOUVOIR
.	Fs	.
Je	Pp	JE
veux	Vvc	VOULOIR
sans	S	SANS
différer	Vvn	DIFFÉRER
jouir	Vvn	JOUIR
de	S	DE
tant	Rg	TANT
de	S	DE
charmes	Nc	CHARME
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
suis	Vuc	ÊTRE
point	Rg	POINT
émeu	Ge	ÉMOUVOIR
de	S	DE
soupirs	Nc	SOUPIR
ni	Cc	NI
de	S	DE
larmes	Nc	LARME
,	Fw	,
Leur	Vvc	Leur
pouvoir	Nc	POUVOIR
est	Vuc	ÊTRE
bien	Rg	BIEN
grand	Ag	GRAND
,	Fw	,
mais	Cc	MAIS
il	Pp	IL
me	Pp	JE
doit	Vvc	DEVOIR
céder	Vvn	CÉDER
,	Fw	,
De	Vvc	De
force	Nc	FORCE|FORCÉ
ou	Cc	OU
d'	S	DE
amitié	Nc	AMITIÉ
je	Pp	JE
la	Pp	IL
veux	Vvc	VOULOIR
posséder	Vvn	POSSÉDER
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
ou	Cc	OU
qu'	Cs	QUE
elle	Pp	IL
meure	Vvc	MURER
,	Fw	,
ou	Cc	OU
qu'	Cs	QUE
elle	Pp	IL
soit	Vuc	ÊTRE
ma	Ds	MON
femme	Nc	FEMME
.	Fs	.
Barbare	Ag	BARBARE
auparavant	Rg	AUPARAVANT
je	Pp	JE
t'	Pp	TU
arracherai	Vvc	ARRACHER
l'	Da	LE
âme	Nc	ÂME
.	Fs	.
Philoclée	Vvc	Philoclée
est	Vuc	ÊTRE
captive	Ag	CAPTIF
et	Cc	ET
sujette	Nc	sujette
à	S	À
mes	Ds	MON
lois	Nc	LOI
,	Fw	,
Tu	Vvc	Tu
sais	Vvc	SAVOIR
qu'	Cs	QUE
elle	Pp	IL
est	Vuc	ÊTRE
esclave	Ag	ESCLAVE
,	Fw	,
une	Dn	UN
esclave	Nc	ESCLAVE
est	Vuc	ÊTRE
sans	S	SANS
choix	Nc	CHOIX
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
vois	Vvc	ALLER|VOIR
nul	Pi	NUL
obstacle	Nc	OBSTACLE
à	S	À
notre	Ds	NOTRE
mariage	Nc	MARIAGE
Puis	Vvc	POUVOIR
Téléphonte	Ag	Téléphonte
est	Vuc	ÊTRE
mort	Ge	MOURIR
,	Fw	,
et	Cc	ET
la	Da	LE
mort	Nc	MORT
la	Da	LE
dégage	Nc	DÉGAGÉ
,	Fw	,
Il	Vvc	Il
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
en	S	EN
état	Nc	ÉTAT
de	S	DE
me	Pp	JE
la	Pp	IL
disputer	Vvn	DISPUTER
,	Fw	,
Tu	Vvc	Tu
m'	Pp	JE
as	Vuc	AVOIR
conté	Ge	CONTER
sa	Ds	SON
mort	Nc	MORT
et	Cc	ET
je	Pp	JE
n'	Rp	NE
en	Pp	EN
puis	Vvc	POUVOIR
douter	Vvn	DOUTER
,	Fw	,
Du	Vvc	Du
succès	Nc	SUCCÈS
de	S	DE
mes	Ds	MON
feux	Nc	FEU|FEUX
ne	Rp	NE
te	Pp	TU
mets	Vvc	METTRE
point	Rg	POINT
en	S	EN
peine	Nc	PEINE
,	Fw	,
Je	Vvc	Je
saurai	Vvc	SAURER|SAVOIR
bien	Rg	BIEN
fléchir	Vvn	FLÉCHIR
cette	Dd	CE
belle	Ag	BEAU
inhumaine	Ag	INHUMAIN
,	Fw	,
Et	Vvc	Et
l'	Da	LE
Hymen	Nc	HYMEN
dès	S	DÈS
demain	Rg	DEMAIN
la	Pp	IL
doit	Vvc	DEVOIR
mettre	Vvn	METTRE
en	S	EN
mes	Ds	MON
bras	Nc	BRAS
,	Fw	,
Elle	Vvc	Elle
est	Vuc	ÊTRE
dedans	Rg	DEDANS
Mycènes	Nc	Mycènes
et	Cc	ET
mon	Ds	MON
rival	Nc	RIVAL
là-bas	Rg	LÀ-BAS
,	Fw	,
Pour	Nc	POUR
joindre	Vvn	JOINDRE
à	S	À
ses	Ds	SON
tourments	Nc	TOURMENT
une	Dn	UN
fureur	Nc	FUREUR
jalouse	Ag	JALOUX
Des	Vvc	Des
Enfers	Nc	ENFER
dans	S	DANS
mon	Ds	MON
lit	Nc	LIT
il	Pp	IL
verra	Vvc	VOIR
son	Ds	SON
épouse	Nc	ÉPOUSE|ÉPOUX
,	Fw	,
Il	Vvc	Il
ne	Rp	NE
peut	Vvc	POUVOIR
plus	Rg	PLUS
troubler	Vvn	TROUBLER
ni	Cc	NI
mon	Ds	MON
père	Nc	PÈRE
ni	Cc	NI
moi	Pp	JE
,	Fw	,
L'	Vvc	L'
un	Pi	UN
est	Vuc	ÊTRE
amant	Nc	AMANT
heureux	Ag	HEUREUX
,	Fw	,
l'	Da	LE
autre	Pi	AUTRE
paisible	Ag	PAISIBLE
Roi	Vvc	Roi
.	Fs	.
Votre	Ds	VOTRE
bonne	Ag	BON
fortune	Nc	FORTUNE
enfin	Rg	ENFIN
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
douteuse	Ag	DOUTEUR|DOUTEUX
.	Fs	.
Si	Cs	SI
ce	Dd	CE
traître	Nc	TRAÎTRE
a	Vuc	AVOIR
fini	Ge	FINIR
sa	Ds	SON
trame	Nc	TRAME
malheureuse	Ag	MALHEUREUX
,	Fw	,
Dessous	Vvc	Dessous
ton	Ds	TON
bras	Nc	BRAS
vainqueur	Nc	VAINQUEUR
si	Cs	SI
tu	Pp	TU
l'	Pp	IL
as	Vuc	AVOIR
abattu	Ge	ABATTRE
,	Fw	,
Quelle	Vvc	Quelle
marque	Nc	MARQUE
à	S	À
mon	Ds	MON
père	Nc	PÈRE
en	Pp	EN
apporteras	Vvc	APPORTER
tu	Pp	TU
?	Fs	?
Pour	S	POUR
l'	Pp	IL
en	S	EN
mieux	Rg	MIEUX
assurer	Vvn	ASSURER
apportes	Vvc	APPORTER
-tu	Vvn	-tu
sa	Ds	SON
tête	Nc	TÊTE
Qui	Vvc	Qui
de	S	DE
l'	Da	LE
État	Nc	État
troublé	Ge	TROUBLER
doit	Vvc	DEVOIR
calmer	Vvn	CALMER
la	Da	LE
tempête	Nc	TEMPÊTE
?	Fs	?
Oui	Rg	OUI
je	Pp	JE
l'	Pp	IL
apporte	Vvc	APPORTER
au	S+Da	À+LE
Roi	Nc	ROI
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
prétend	Vvc	PRÉTENDRE
.	Fs	.
Tyndare	Vvc	Tyndare
sur	S	SUR
un	Dn	UN
point	Nc	POINT
rend	Vvc	RENDRE
mon	Ds	MON
esprit	Nc	ESPRIT
content	Ag	CONTENT
,	Fw	,
Dis	Vvc	DIRE
moi	Pp	JE
comme	Cs	COMME
était	Vuc	ÊTRE
fait	Ge	FAIRE
ce	Dd	CE
jeune	Ag	JEUNE
téméraire	Nc	TÉMÉRAIRE
,	Fw	,
Dis	Vvc	DIRE
comme	Cs	COMME
tu	Pp	TU
vainquis	Vvc	VAINCRE
ce	Dd	CE
puissant	Ag	PUISSANT
Adversaire	Nc	ADVERSAIRE
,	Fw	,
Qui	Vvc	Qui
faisait	Vvc	FAIRE
tant	Rg	TANT
le	Da	LE
brave	Ag	BRAVE
et	Cc	ET
tant	Rg	TANT
parler	Vvn	PARLER
de	S	DE
soi	Pp	IL
,	Fw	,
Qui	Vvc	Qui
se	Pp	IL
vantait	Vvc	VANTER
qu'	Cs	QUE
un	Dn	UN
jour	Nc	JOUR
il	Pp	IL
nous	Pp	NOUS
ferait	Vvc	FAIRE|FERRER
la	Da	LE
loi	Nc	LOI
.	Fs	.
Il	Pp	IL
était	Vuc	ÊTRE
de	S	DE
mon	Ds	MON
poil	Nc	POIL
,	Fw	,
à	S	À
peu	Rg	PEU
près	Rg	PRÈS
de	S	DE
mon	Ds	MON
age	Nc	AGE|ÂGE
,	Fw	,
Entreprenant	Ga	ENTREPRENDRE
,	Fw	,
hardi	Ag	HARDI
,	Fw	,
l'	Pp	IL
on	Pp	ON
vantait	Vvc	VANTER
son	Ds	SON
courage	Nc	COURAGE
;	Fw	;
Il	Vvc	Il
a	Vuc	AVOIR
toujours	Rg	TOUJOURS
sans	S	SANS
peur	Nc	PEUR
affronté	Ge	AFFRONTER
le	Da	LE
trépas	Nc	TRÉPAS
,	Fw	,
Il	Vvc	Il
montra	Vvc	MONTRER
sa	Ds	SON
valeur	Nc	VALEUR
lorsqu'	Cs	LORSQUE
il	Pp	IL
tua	Vvc	TUER
Lycas	Vvc	Lycas
,	Fw	,
Son	Nc	SON
courage	Nc	COURAGE
depuis	S	DEPUIS
osait	Vvc	OSER
tout	Rg	TOUT
entreprendre	Vvn	ENTREPRENDRE
,	Fw	,
Pour	Nc	POUR
en	S	EN
venir	Vvn	VENIR
à	S	À
bout	Nc	BOUT
il	Pp	IL
fallait	Vvc	FALLOIR
le	Pp	IL
surprendre	Vvn	SURPRENDRE
:	Fw	:
On	Pp	ON
n'	Rp	NE
ose	Vvc	OSER
ouvertement	Rg	OUVERTEMENT
attaquer	Vvn	ATTAQUER
un	Dn	UN
grand	Ag	GRAND
coeur	Nc	CUR
,	Fw	,
Mais	Vvc	Mais
on	Pp	ON
peut	Vvc	POUVOIR
par	S	PAR
la	Da	LE
ruse	Nc	RUSE
en	S	EN
être	Vun	ÊTRE
le	Da	LE
vainqueur	Nc	VAINQUEUR
.	Fs	.
Si	Cs	SI
ta	Ds	TON
main	Nc	MAIN
le	Pp	IL
tuant	Ga	TUER
n'	Rp	NE
eût	Vuc	AVOIR
prévenu	Ge	PRÉVENIR
la	Da	LE
mienne	Ps	MIEN
,	Fw	,
Ma	Vvc	Ma
valeur	Nc	VALEUR
eût	Vuc	AVOIR
dans	S	DANS
peu	Rg	PEU
triomphé	Ge	TRIOMPHER
de	S	DE
la	Da	LE
sienne	Ps	SIEN
,	Fw	,
Moi-même	Vvc	Moi-même
j'	Pp	JE
eusse	Vuc	AVOIR
été	Ge	ÊTRE
chez	S	CHEZ
les	Da	LE
Étoliens	Nc	Étoliens
,	Fw	,
Pour	Nc	POUR
contenter	Vvn	CONTENTER
ma	Ds	MON
haine	Nc	HAINE
et	Cc	ET
pour	S	POUR
venger	Vvn	VENGER
les	Da	LE
miens	Ps	MIEN
,	Fw	,
Par	Nc	PAR
ce	Dd	CE
coup	Nc	COUP
généreux	Ag	GÉNÉREUX
j'	Pp	JE
eusse	Vuc	AVOIR
avec	S	AVEC
Téléphonte	Ag	Téléphonte
Entièrement	Nc	Entièrement
éteint	Vvc	ÉTEINDRE
la	Da	LE
race	Nc	RACE
de	S	DE
Cresphonte	Nc	Cresphonte
:	Fw	:
J'	Pp	JE
eusse	Vuc	AVOIR
achevé	Ge	ACHEVER
l'	Da	LE
ayant	Ga	AVOIR
dessous	S	DESSOUS
moi	Pp	JE
terrassé	Ge	TERRASSER
,	Fw	,
L'	Vvc	L'
ouvrage	Nc	OUVRAGE
que	Cs	QUE
mon	Ds	MON
père	Nc	PÈRE
a	Vuc	AVOIR
si	Rg	SI
bien	Rg	BIEN
commencé	Ge	COMMENCER
,	Fw	,
Mais	Vvc	Mais
qu'	Cs	QUE
as	Vuc	AVOIR
-tu	Ge	-tu
?	Fs	?
Tu	Pp	TU
pâlis	Vvc	PÂLIR
,	Fw	,
tu	Pp	TU
changes	Vvc	CHANGER
de	S	DE
visage	Nc	VISAGE
.	Fs	.
Le	Da	LE
travail	Nc	TRAVAIL
du	S+Da	DE+LE
vaisseau	Nc	VAISSEAU
,	Fw	,
la	Da	LE
longueur	Nc	LONGUEUR
du	S+Da	DE+LE
voyage	Nc	VOYAGE
Me	Vvc	Me
privant	Ga	PRIVER
de	S	DE
vigueur	Nc	VIGUEUR
rend	Vvc	RENDRE
mon	Ds	MON
corps	Nc	CORPS
abattu	Ge	ABATTRE
.	Fs	.
Le	Da	LE
repos	Nc	REPOS
lui	Pp	IL
rendra	Vvc	RENDRE
sa	Ds	SON
première	Ag	PREMIER
vertu	Nc	VERTU
,	Fw	,
Le	Vvc	Le
sommeil	Nc	SOMMEIL
cette	Dd	CE
nuit	Nc	NUIT
adoucira	Vvc	ADOUCIR
ta	Ds	TON
peine	Nc	PEINE
.	Fs	.
Mais	Cc	MAIS
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
à	S	À
mon	Ds	MON
père	Nc	PÈRE
à	S	À
l'	Da	LE
instant	Nc	INSTANT
je	Pp	JE
te	Pp	TU
mène	Vvc	MENER
,	Fw	,
D'	Nc	D'
affreuses	Ag	AFFREUX
visions	Vvc	VISER
ses	Ds	SON
esprits	Nc	ESPRIT|ESPRITS
agités	Ge	AGITER
,	Fw	,
Il	Vvc	Il
voulait	Vvc	VOULOIR
apaiser	Vvn	APAISER
les	Da	LE
tristes	Ag	TRISTE
Deités	Nc	Deités
,	Fw	,
Mais	Vvc	Mais
le	Da	LE
Ciel	Nc	CIEL
dissipant	Ga	DISSIPER
de	S	DE
si	Rg	SI
vaines	Ag	VAIN
menaces	Nc	MENACE
,	Fw	,
Lui	Nc	Lui
fait	Vvc	FAIRE
changer	Vvn	CHANGER
sa	Ds	SON
crainte	Nc	CRAINTE
en	S	EN
action	Nc	ACTION
de	S	DE
grâces	Nc	GRÂCE
.	Fs	.
Il	Pp	IL
ne	Rp	NE
reviendra	Vvc	REVENIR
point	Rg	POINT
que	Cs	QUE
l'	Da	LE
astre	Nc	ASTRE|ÂTRE
qui	Pr	QUI
nous	Pp	NOUS
luit	Vvc	LUIRE
,	Fw	,
En	Vvc	En
tombant	Ag	TOMBANT
chez	S	CHEZ
Thétis	Nc	Thétis
n'	Rp	NE
ait	Vuc	AVOIR
fait	Ge	FAIRE
place	Nc	PLACE|PLACÉ
à	S	À
la	Da	LE
nuit	Nc	NUIT
,	Fw	,
Allons	Vvc	ALLER
donc	Rg	DONC
lui	Pp	IL
conter	Vvn	CONTER
la	Da	LE
mort	Nc	MORT
de	S	DE
Téléphonte	Nc	Téléphonte
,	Fw	,
Que	Vvc	Que
ta	Ds	TON
main	Nc	MAIN
dans	S	DANS
son	Ds	SON
sang	Nc	SANG
a	Vuc	AVOIR
lavé	Ge	LAVER
notre	Ds	NOTRE
honte	Nc	HONTE
.	Fs	.
Assuré	Vvc	Assuré
désormais	Rg	DÉSORMAIS
d'	S	DE
être	Vun	ÊTRE
de	S	DE
ses	Ds	SON
amis	Nc	AMI
,	Fw	,
Viens	Vvc	VENIR
recevoir	Vvn	RECEVOIR
de	S	DE
lui	Pp	IL
le	Da	LE
salaire	Nc	SALAIRE
promis	Ge	PROMETTRE
.	Fs	.
Bientôt	Vvc	Bientôt
à	S	À
tes	Ds	TON
pareils	Ag	PAREIL
tu	Pp	TU
serviras	Vvc	SERVIR
d'	S	DE
exemple	Nc	EXEMPLE
,	Fw	,
Oui	Vvc	Oui
,	Fw	,
oui	Ge	OUÏR
,	Fw	,
je	Pp	JE
te	Pp	TU
suivrai	Vvc	SUIVRE
jusques	Rg	jusques
dedans	Rg	DEDANS
le	Da	LE
Temple	Nc	TEMPLE
,	Fw	,
Pour	Nc	POUR
t'	Pp	TU
y	Pp	Y
sacrifier	Vvn	SACRIFIER
et	Cc	ET
ton	Ds	TON
père	Nc	PÈRE
avec	S	AVEC
toi	Pp	TU
,	Fw	,
Ah	Vvc	Ah
belle	Ag	BEAU
occasion	Nc	OCCASION
!	Fs	!
Ô	Nc	Ô
Ciel	Ag	Ciel
seconde	Vvc	SECONDER
moi	Pp	JE
.	Fs	.
Tyrene	Nc	Tyrene
,	Fw	,
est-il	Ag	est-il
possible	Ag	POSSIBLE
,	Fw	,
as	Vuc	AVOIR
-tu	Ge	-tu
vu	Ge	VOIR
Téléphonte	Ag	Téléphonte
?	Fs	?
Oui	Rg	OUI
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
notre	Ds	NOTRE
Roi	Nc	ROI
l'	Da	LE
héritier	Nc	HÉRITIER
de	S	DE
Cresphonte	Nc	Cresphonte
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
lui	Pp	IL
même	Ag	MÊME
qui	Pr	QUI
vient	Vvc	VENIR
de	S	DE
paraître	Vvn	PARAÎTRE
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
,	Fw	,
Avecque	Vvc	Avecque
Demochare	Nc	Demochare
il	Pp	IL
sortait	Vvc	SORTIR
de	S	DE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
Il	Vvc	Il
le	Da	LE
conduit	Nc	CONDUIT
au	S+Da	À+LE
Temple	Nc	TEMPLE
,	Fw	,
il	Pp	IL
le	Pp	IL
mène	Vvc	MENER
à	S	À
son	Ds	SON
père	Nc	PÈRE
:	Fw	:
Lui-même	Vvc	Lui-même
de	S	DE
sa	Ds	SON
mort	Nc	MORT
vient	Vvc	VENIR
chercher	Vvn	CHERCHER
le	Da	LE
salaire	Nc	SALAIRE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
lui	Pp	IL
qui	Pr	QUI
passe	Vvc	PASSER
ici	Rg	ICI
pour	S	POUR
son	Ds	SON
propre	Ag	PROPRE
assassin	Nc	ASSASSIN
.	Fs	.
Ô	Nc	Ô
Dieux	Ag	Dieux
!	Fs	!
Il	Pp	IL
entreprend	Vvc	ENTREPRENDRE
un	Dn	UN
généreux	Ag	GÉNÉREUX
dessein	Nc	DESSEIN
,	Fw	,
Il	Vvc	Il
vient	Vvc	VENIR
des	Dn	UN
bords	Nc	BORD
d'	S	DE
Evene	Nc	Evene
aux	S+Da	À+LES
rives	Nc	RIVE
de	S	DE
Pamise	Vvc	Pamise
,	Fw	,
Afin	Nc	Afin
de	S	DE
rendre	Vvn	RENDRE
aux	S+Da	À+LES
siens	Ps	SIEN
l'	Da	LE
honneur	Nc	HONNEUR
et	Cc	ET
la	Da	LE
franchise	Nc	FRANCHISE
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
mes	Ds	MON
chers	Ag	CHER
amis	Nc	AMI
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
le	Pp	IL
secourir	Vvn	SECOURIR
,	Fw	,
Avecque	Vvc	Avecque
notre	Ds	NOTRE
Prince	Nc	PRINCE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
vaincre	Vvn	VAINCRE
ou	Cc	OU
mourir	Vvn	MOURIR
,	Fw	,
Le	Vvc	Le
Ciel	Nc	CIEL
qui	Pr	QUI
vous	Pp	VOUS
enjoint	Vvc	ENJOINDRE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
propose	Vvc	PROPOSER
,	Fw	,
Ne	Vvc	Ne
vous	Pp	VOUS
a	Vuc	AVOIR
pas	Rg	PAS
ici	Rg	ICI
fait	Ge	FAIRE
rencontrer	Vvn	RENCONTRER
sans	S	SANS
cause	Nc	CAUSE
,	Fw	,
Pour	Nc	POUR
ce	Dd	CE
dessein	Nc	DESSEIN
pieux	Ag	PIEUX
il	Pp	IL
a	Vuc	AVOIR
conduit	Vvc	CONDUIRE
vos	Ds	VOTRE
pas	Nc	PAS
,	Fw	,
Et	Vvc	Et
pour	S	POUR
l'	Pp	IL
exécuter	Vvn	EXÉCUTER
demande	Vvc	DEMANDER
votre	Ds	VOTRE
bras	Nc	BRAS
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
de	S	DE
la	Da	LE
vertu	Nc	VERTU
soutenir	Vvn	SOUTENIR
la	Da	LE
querelle	Nc	QUERELLE
,	Fw	,
Et	Vvc	Et
suivre	Vvn	SUIVRE
Téléphonte	Nc	Téléphonte
où	Pr	OÙ
l'	Da	LE
honneur	Nc	HONNEUR
nous	Pp	NOUS
appelle	Vvc	APPELER
,	Fw	,
Magnanime	Vvc	Magnanime
assassin	Nc	ASSASSIN
je	Pp	JE
te	Pp	TU
tiens	Vvc	TENIR
pour	S	POUR
mon	Ds	MON
Roi	Nc	ROI
,	Fw	,
Et	Vvc	Et
contre	S	CONTRE
les	Da	LE
tyrans	Nc	TYRAN
je	Pp	JE
t'	Pp	TU
engage	Vvc	ENGAGER
ma	Ds	MON
foi	Nc	FOI
.	Fs	.
Suivons	Vvc	SUIVRE
les	Da	LE
mouvements	Nc	MOUVEMENT
d'	S	DE
une	Dn	UN
juste	Ag	JUSTE
vengeance	Nc	VENGEANCE
.	Fs	.
Trente	Nc	TRENTE
encor	Nc	encor
avec	S	AVEC
nous	Pp	NOUS
sont	Vuc	ÊTRE
de	S	DE
l'	Da	LE
intelligence	Nc	INTELLIGENCE
,	Fw	,
Ils	Vvc	Ils
se	Pp	IL
rendront	Vvc	RENDRE
au	S+Da	À+LE
Temple	Nc	TEMPLE
et	Cc	ET
feront	Vvc	FAIRE
leur	Ds	LEUR
devoir	Nc	DEVOIR
,	Fw	,
L'	Vvc	L'
on	Pp	ON
peut	Vvc	POUVOIR
en	S	EN
un	Dn	UN
besoin	Nc	BESOIN
tout	Di	TOUT
le	Da	LE
peuple	Nc	PEUPLE
émouvoir	Vvn	ÉMOUVOIR
.	Fs	.
Allons	Vvc	ALLER
donc	Rg	DONC
pour	S	POUR
les	Pp	ILS
joindre	Vvn	JOINDRE
,	Fw	,
allons	Vvc	ALLER
brave	Ag	BRAVE
Tyrene	Nc	Tyrene
,	Fw	,
Secondons	Vvc	SECONDER
notre	Ds	NOTRE
Prince	Nc	PRINCE
,	Fw	,
et	Cc	ET
délivrons	Vvc	DÉLIVRER
Mycènes	Nc	Mycènes
.	Fs	.
La	Da	LE
nuit	Nc	NUIT
nous	Pp	NOUS
favorise	Vvc	FAVORISER
et	Cc	ET
tout	Rg	TOUT
nous	Pp	NOUS
est	Vuc	ÊTRE
permis	Ge	PERMETTRE
,	Fw	,
La	Vvc	La
Justice	Nc	JUSTICE
est	Vuc	ÊTRE
pour	S	POUR
nous	Pp	NOUS
,	Fw	,
les	Da	LE
Dieux	Nc	DIEU|DIEUX
sont	Vuc	ÊTRE
nos	Ds	NOTRE
amis	Nc	AMI
,	Fw	,
Le	Vvc	Le
Temple	Nc	TEMPLE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
loin	Rg	LOIN
,	Fw	,
achevons	Vvc	ACHEVER
l'	Da	LE
entreprise	Nc	ENTREPRISE
,	Fw	,
La	Vvc	La
prudence	Nc	PRUDENCE
qui	Pr	QUI
veut	Vvc	VOULOIR
qu'	Cs	QUE
on	Pp	ON
use	Vvc	USER
de	S	DE
surprise	Nc	SURPRISE
,	Fw	,
Ne	Vvc	Ne
permet	Vvc	PERMETTRE
pas	Rg	PAS
aussi	Rg	AUSSI
qu'	Cs	QUE
on	Pp	ON
retarde	Vvc	RETARDER
un	Dn	UN
moment	Nc	MOMENT
;	Fw	;
Mais	Vvc	Mais
quelqu'un	Pi	QUELQU'UN
vient	Vvc	VENIR
ici	Rg	ICI
.	Fs	.
Sortons	Vvc	SORTIR
donc	Rg	DONC
promptement	Rg	PROMPTEMENT
.	Fs	.
Il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
plus	Rg	PLUS
chercher	Vvn	CHERCHER
cet	Dd	CE
assassin	Nc	ASSASSIN
,	Fw	,
cet	Dd	CE
traître	Nc	TRAÎTRE
,	Fw	,
Un	Vvc	Un
traître	Ag	TRAÎTRE
comme	Cs	COMME
lui	Pp	IL
l'	Pp	IL
aura	Vuc	AVOIR
fait	Ge	FAIRE
disparaître	Vvn	DISPARAÎTRE
.	Fs	.
Et	Cc	ET
nous	Pp	NOUS
avons	Vuc	AVOIR
couru	Ge	COURIR
tout	Di	TOUT
le	Da	LE
palais	Nc	PALAIS
en	S	EN
vain	Ag	VAIN
.	Fs	.
Nous	Pp	NOUS
n'	Rp	NE
accomplirons	Vvc	ACCOMPLIR
point	Rg	POINT
un	Dn	UN
si	Rg	SI
juste	Ag	JUSTE
dessein	Nc	DESSEIN
,	Fw	,
Ô	Nc	Ô
Destin	Nc	DESTIN
trop	Rg	TROP
cruel	Ag	CRUEL
!	Fs	!
Ô	Nc	Ô
Ciel	Vvc	Ciel
plein	Ag	PLEIN
d'	S	DE
injustice	Nc	INJUSTICE
!	Fs	!
Qui	Pt	QUI
sauve	Vvc	SAUVER
un	Dn	UN
parricide	Nc	PARRICIDE
,	Fw	,
et	Cc	ET
l'	Da	LE
arrache	Nc	ARRACHÉ
au	S+Da	À+LE
supplice	Nc	SUPPLICE
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Tout	Rg	TOUT
nous	Pp	NOUS
perd	Vvc	PERDRE
,	Fw	,
tout	Rg	TOUT
nous	Pp	NOUS
nuit	Vvc	NUIRE
,	Fw	,
Le	Vvc	Le
tyran	Nc	TYRAN
est	Vuc	ÊTRE
armé	Ge	ARMER
,	Fw	,
l'	Da	LE
homicide	Nc	HOMICIDE
s'	Pp	SE
enfuit	Vvc	ENFUIR
,	Fw	,
Il	Vvc	Il
évite	Vvc	ÉVITER
ce	Dd	CE
fer	Nc	FER
,	Fw	,
la	Da	LE
mort	Nc	MORT
,	Fw	,
et	Cc	ET
ma	Ds	MON
colère	Nc	COLÈRE
.	Fs	.
Avec	S	AVEC
nos	Ds	NOTRE
ennemis	Nc	ENNEMI
le	Pp	IL
Ciel	Vvc	Ciel
nous	Pp	NOUS
est	Vuc	ÊTRE
contraire	Ag	CONTRAIRE
.	Fs	.
Le	Da	LE
Ciel	Nc	CIEL
veut	Vvc	VOULOIR
ma	Ds	MON
ruine	Nc	RUINE
,	Fw	,
et	Cc	ET
mon	Ds	MON
sort	Nc	SORT
s'	Pp	SE
accomplit	Vvc	ACCOMPLIR
,	Fw	,
Un	Vvc	Un
monstre	Nc	MONSTRE
furieux	Ag	FURIEUX
est	Vuc	ÊTRE
entré	Ge	ENTRER
dans	S	DANS
mon	Ds	MON
lit	Nc	LIT
,	Fw	,
Il	Vvc	Il
m'	Pp	JE
a	Vuc	AVOIR
ravi	Ge	RAVIR
l'	Da	LE
honneur	Nc	HONNEUR
et	Cc	ET
dévoré	Ge	DÉVORER
ma	Ds	MON
race	Nc	RACE
,	Fw	,
Un	Vvc	Un
avare	Ag	AVARE
assassin	Nc	ASSASSIN
achève	Vvc	ACHEVER
ma	Ds	MON
disgrâce	Nc	DISGRÂCE
,	Fw	,
Le	Vvc	Le
Tyran	Nc	TYRAN
,	Fw	,
l'	Da	LE
assassin	Nc	ASSASSIN
,	Fw	,
et	Cc	ET
le	Pp	IL
Ciel	Vvc	Ciel
,	Fw	,
et	Cc	ET
le	Da	LE
sort	Nc	SORT
,	Fw	,
Pour	Nc	POUR
me	Pp	JE
combler	Vvn	COMBLER
d'	S	DE
