Indiscrets	Ag	INDISCRET
ont	Vuc	AVOIR
appelé	Ge	APPELER
Lisandre	Nc	Lisandre
,	Fw	,
Mais	Vvc	Mais
allons	Vvc	ALLER
témoigner	Vvn	TÉMOIGNER
que	Cs	QUE
l'	Da	LE
honneur	Nc	HONNEUR
glorieux	Ag	GLORIEUX
Ne	Vvc	Ne
fait	Ge	FAIRE
pas	Rg	PAS
moins	Rg	MOINS
d'	S	DE
amis	Nc	AMI
qu'	Pr	QUE
il	Pp	IL
fait	Vvc	FAIRE
voir	Vvn	VOIR
d'	S	DE
envieux	Nc	ENVIEUX
.	Fs	.
Ou	Cc	OU
se	Pp	IL
fait	Vvc	FAIRE
le	Da	LE
combat	Nc	COMBAT
?	Fs	?
Derrière	Vvc	Derrière
la	Da	LE
montagne	Nc	MONTAGNE
Qui	Ag	Qui
sépare	Vvc	SÉPARER
le	Da	LE
bois	Nc	BOIS
d'	S	DE
avec	S	AVEC
la	Da	LE
campagne	Nc	CAMPAGNE
.	Fs	.
Allons	Vvc	ALLER
donc	Rg	DONC
sans	S	SANS
remise	Nc	REMISE
,	Fw	,
en	S	EN
pareils	Ag	PAREIL
mouvements	Nc	MOUVEMENT
Un	Vvc	Un
moment	Nc	MOMENT
différé	Ge	DIFFÉRER
fait	Ge	FAIRE
de	S	DE
grands	Ag	GRAND
changements	Nc	CHANGEMENT
.	Fs	.
Ha	Rg	HA
Cloridan	Ag	Cloridan
est	Vuc	ÊTRE
mort	Ge	MOURIR
!	Fs	!
Son	Ds	SON
corps	Nc	CORPS
qui	Pr	QUI
se	Pp	IL
consomme	Vvc	CONSOMMER
N'	Nc	N'
est	Vuc	ÊTRE
plus	Rg	PLUS
rien	Pi	RIEN
maintenant	Rg	MAINTENANT
que	Cs	QUE
le	Da	LE
reste	Nc	RESTE
d'	S	DE
un	Dn	UN
homme	Nc	HOMME
,	Fw	,
Mais	Vvc	Mais
son	Ds	SON
sang	Nc	SANG
épanché	Ge	ÉPANCHER
ne	Rp	NE
m'	Pp	JE
accuse-il	Vvc	accuse-il
pas	Rg	PAS
D'	Rg	D'
être	Vun	ÊTRE
si	Rg	SI
paresseux	Ag	PARESSEUX
à	S	À
venger	Vvn	VENGER
son	Ds	SON
trépas	Nc	TRÉPAS
?	Fs	?
Ô	Vvc	Ô
malheur	Nc	MALHEUR
!	Fs	!
Mon	Ds	MON
épée	Nc	ÉPÉE
au	S+Da	À+LE
besoin	Nc	BESOIN
démontée	Ge	DÉMONTER
Refuse	Vvc	REFUSER
son	Ds	SON
secours	Nc	SECOURS
a	Vuc	AVOIR
ma	Ds	MON
force	Nc	FORCE|FORCÉ
arrêtée	Ge	ARRÊTER
.	Fs	.
Mais	Cc	MAIS
de	S	DE
quelque	Di	QUELQUE
péril	Nc	PÉRIL
qui	Pr	QUI
me	Pp	JE
puisse	Vvc	POUVOIR
assiéger	Vvn	ASSIÉGER
Celle	Vvc	Celle
de	S	DE
Cloridan	Nc	Cloridan
me	Pp	JE
pourra	Vvc	POUVOIR
dégager	Vvn	DÉGAGER
.	Fs	.
Crisante	Ga	Crisante
ne	Rp	NE
crois	Vvc	CROIRE|CROÎTRE
pas	Rg	PAS
dedans	Rg	DEDANS
cette	Dd	CE
entreprise	Nc	ENTREPRISE
Pour	Ag	Pour
venir	Vvn	VENIR
d'	S	DE
un	Dn	UN
ami	Nc	AMI
qu'	Pr	QUE
elle	Pp	IL
te	Pp	TU
favorise	Vvc	FAVORISER
,	Fw	,
Mais	Vvc	Mais
as	Vuc	AVOIR
-tu	Ge	-tu
bien	Rg	BIEN
pour	S	POUR
lui	Pp	IL
tant	Rg	TANT
de	S	DE
ressentiment	Nc	RESSENTIMENT
Que	Vvc	Que
tu	Pp	TU
veuilles	Vvc	VOULOIR
enfin	Rg	ENFIN
le	Da	LE
suivre	Vvn	SUIVRE
au	S+Da	À+LE
monument	Nc	MONUMENT
?	Fs	?
Lisandre	Ga	Lisandre
les	Da	LE
discours	Nc	DISCOURS
sont	Vuc	ÊTRE
des	Dn	UN
armes	Nc	ARME|ARMÉ
de	S	DE
femme	Nc	FEMME
,	Fw	,
Aux	Vvc	Aux
hommes	Nc	HOMME
généreux	Ag	GÉNÉREUX
l'	Da	LE
usage	Nc	USAGE
en	Pp	EN
est	Vuc	ÊTRE
infâme	Ag	INFÂME
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
voir	Vvn	VOIR
des	Dn	UN
effets	Nc	EFFET
avec	S	AVEC
mes	Ds	MON
discours	Nc	DISCOURS
.	Fs	.
Je	Pp	JE
te	Pp	TU
suis	Vuc	ÊTRE
Cloridan	Ag	Cloridan
,	Fw	,
la	Da	LE
mort	Nc	MORT
finit	Vvc	FINIR
mes	Ds	MON
jours	Nc	JOUR|JOURS
.	Fs	.
Va	Vvc	ALLER
dire	Vvn	DIRE
à	S	À
ton	Ds	TON
ami	Nc	AMI
dans	S	DANS
les	Da	LE
nuits	Nc	NUIT
infernales	Ag	INFERNAL
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
n'	Rp	NE
avait	Vuc	AVOIR
pris	Ge	PRENDRE
pour	S	POUR
toi	Pp	TU
que	Cs	QUE
des	Dn	UN
armes	Nc	ARME|ARMÉ
fatales	Ag	FATAL
Et	Vvc	Et
que	Cs	QUE
le	Da	LE
même	Ag	MÊME
bras	Nc	BRAS
qui	Pr	QUI
sut	Vvc	SAVOIR
en	S	EN
triompher	Vvn	TRIOMPHER
T'	Nc	T'
a	Vuc	AVOIR
fait	Ge	FAIRE
son	Ds	SON
compagnon	Nc	COMPAGNON
au	S+Da	À+LE
voyage	Nc	VOYAGE
d'	S	DE
enfer	Nc	ENFER
.	Fs	.
Mais	Cc	MAIS
après	S	APRÈS
tant	Rg	TANT
de	S	DE
morts	Nc	MORT
ma	Ds	MON
sûreté	Nc	SÛRETÉ
consiste	Vvc	CONSISTER
À	Nc	À
prendre	Vvn	PRENDRE
un	Dn	UN
bon	Ag	BON
conseil	Nc	CONSEIL
de	S	DE
Cléandre	Nc	Cléandre
et	Cc	ET
Calliste	Nc	Calliste
.	Fs	.
Ce	Dd	CE
sang	Nc	SANG
qui	Pr	QUI
fait	Vvc	FAIRE
changer	Vvn	CHANGER
à	S	À
l'	Da	LE
herbe	Nc	HERBE
de	S	DE
couleur	Nc	COULEUR
Me	Vvc	Me
fait	Ge	FAIRE
appréhender	Vvn	APPRÉHENDER
quelque	Di	QUELQUE
insigne	Nc	INSIGNE
malheur	Nc	MALHEUR
.	Fs	.
Cherchons	Vvc	CHERCHER
de	S	DE
tous	Di	TOUT
côtés	Nc	CÔTÉ
ne	Rp	NE
laissons	Vvc	LAISSER
point	Rg	POINT
de	S	DE
place	Nc	PLACE|PLACÉ
Où	Vvc	Où
nos	Ds	NOTRE
pieds	Nc	PIED
diligents	Ag	DILIGENT
n'	Rp	NE
impriment	Vvc	IMPRIMER
quelque	Di	QUELQUE
trace	Nc	TRACE|TRACÉ
.	Fs	.
Mais	Cc	MAIS
n'	Rp	NE
entendez	Vvc	ENTENDRE
-vous	Nc	-vous
pas	Rg	PAS
quelques	Di	QUELQUE
tristes	Ag	TRISTE
soupirs	Nc	SOUPIR
Qui	Vvc	Qui
me	Pp	JE
semblent	Vvc	SEMBLER
venir	Vvn	VENIR
d'ailleurs	Nc	d'ailleurs
que	Cs	QUE
des	Dn	UN
zéphyrs	Nc	ZÉPHYR
?	Fs	?
Passants	Nc	PASSANT
qui	Pr	QUI
visités	Ge	VISITER
des	S+Da	DE+LE|DE+LES
lieux	Nc	LIEU|LIEUX
si	Rg	SI
déplorables	Ag	DÉPLORABLE
En	Nc	En
achevant	Ga	ACHEVER
mes	Ds	MON
jours	Nc	JOUR|JOURS
soyez	Vuc	ÊTRE
-moi	Vvc	-moi
favorables	Ag	FAVORABLE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
Crisante	Ga	Crisante
,	Fw	,
bons	Ag	BON
dieux	Nc	DIEU|DIEUX
!	Fs	!
Ami	Nc	AMI
quel	Dt	QUEL
attentat	Nc	ATTENTAT
A	Ag	A
réduit	Vvc	RÉDUIRE
votre	Ds	VOTRE
vie	Nc	VIE
en	S	EN
ce	Dd	CE
fâcheux	Ag	FÂCHEUX
état	Nc	ÉTAT
?	Fs	?
Le	Da	LE
bonheur	Nc	BONHEUR
de	S	DE
Lisandre	Nc	Lisandre
aidé	Ge	AIDER
de	S	DE
son	Ds	SON
courage	Nc	COURAGE
.	Fs	.
Dites-nous	Vvc	Dites-nous
le	Da	LE
sujet	Nc	SUJET
d'	S	DE
un	Dn	UN
si	Rg	SI
cruel	Ag	CRUEL
ouvrage	Nc	OUVRAGE
,	Fw	,
Si	Vvc	Si
toutefois	Rg	TOUTEFOIS
le	Da	LE
sang	Nc	SANG
,	Fw	,
que	Cs	QUE
nous	Pp	NOUS
voyons	Vvc	VOIR
couler	Vvn	COULER
,	Fw	,
Vous	Nc	Vous
laisse	Vvc	LAISSER
assez	Rg	ASSEZ
de	S	DE
force	Nc	FORCE|FORCÉ
afin	S	AFIN
de	S	DE
nous	Pp	NOUS
parler	Vvn	PARLER
.	Fs	.
Le	Da	LE
ciel	Nc	CIEL
juste	Ag	JUSTE
ennemi	Nc	ENNEMI
des	S+Da	DE+LE|DE+LES
desseins	Nc	DESSEIN
de	S	DE
l'	Da	LE
envie	Nc	ENVIE
N'	Ag	N'
a	Vuc	AVOIR
voulu	Ge	VOULOIR
prolonger	Vvn	PROLONGER
les	Da	LE
restes	Nc	RESTE
de	S	DE
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
Que	Vvc	Que
pour	S	POUR
vous	Pp	VOUS
assurer	Vvn	ASSURER
par	S	PAR
mon	Ds	MON
sang	Nc	SANG
répandu	Ge	RÉPANDRE
Que	Vvc	Que
Lisandre	Nc	Lisandre
attaqué	Ge	ATTAQUER
s'	Pp	SE
est	Vuc	ÊTRE
fort	Rg	FORT
bien	Rg	BIEN
défendu	Ge	DÉFENDRE
.	Fs	.
L'	Da	LE
atteinte	Nc	ATTEINTE
de	S	DE
ce	Dd	CE
coup	Nc	COUP
ne	Rp	NE
peut	Vvc	POUVOIR
être	Vun	ÊTRE
mortelle	Ag	MORTEL
,	Fw	,
Mais	Vvc	Mais
faites-nous	Vvc	faites-nous
savoir	Vvn	SAVOIR
d'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
votre	Ds	VOTRE
querelle	Nc	QUERELLE
.	Fs	.
Il	Pp	IL
vous	Pp	VOUS
souvient	Vvc	SOUVENIR
encor	Nc	encor
qu'	Cs	QUE
en	S	EN
ces	Dd	CE
fameux	Ag	FAMEUX
tournois	Nc	TOURNOI
Qui	Ag	Qui
réveillent	Vvc	RÉVEILLER
souvent	Rg	SOUVENT
la	Da	LE
vigueur	Nc	VIGUEUR
des	S+Da	DE+LE|DE+LES
françois	Nc	FRANÇAIS
,	Fw	,
Ou	Vvc	Ou
la	Da	LE
troupe	Nc	TROUPE
des	S+Da	DE+LE|DE+LES
grands	Nc	GRAND
et	Cc	ET
des	S+Da	DE+LE|DE+LES
belles	Ag	BEAU
s'	Pp	SE
assemble	Vvc	ASSEMBLER
,	Fw	,
Lisandre	Nc	Lisandre
et	Cc	ET
Cloridan	Nc	Cloridan
s'	Pp	SE
éprouvèrent	Vvc	ÉPROUVER
ensemble	Rg	ENSEMBLE
;	Fw	;
Et	Vvc	Et
vous	Pp	VOUS
savez	Vvc	SAVOIR
aussi	Rg	AUSSI
que	Cs	QUE
Lisandre	Nc	Lisandre
plus	Rg	PLUS
fort	Rg	FORT
Rencontra	Vvc	RENCONTRER
le	Da	LE
laurier	Nc	LAURIER
au	S+Da	À+LE
bout	Nc	BOUT
de	S	DE
son	Ds	SON
effort	Nc	EFFORT
.	Fs	.
Cloridan	Nc	Cloridan
offensé	Ge	OFFENSER
d'	S	DE
une	Dn	UN
telle	Ag	TEL
victoire	Nc	VICTOIRE
Se	Ag	Se
résolut	Vvc	RÉSOUDRE
d'	S	DE
ôter	Vvn	ÔTER
cette	Dd	CE
tache	Nc	TACHE|TÂCHE
à	S	À
sa	Ds	SON
gloire	Nc	GLOIRE
,	Fw	,
Si	Vvc	Si
bien	Rg	BIEN
qu'	Cs	QUE
à	S	À
son	Ds	SON
appel	Nc	APPEL
Lisandre	Nc	Lisandre
nous	Pp	NOUS
fait	Vvc	FAIRE
voir	Vvn	VOIR
Que	Vvc	Que
jamais	Rg	JAMAIS
le	Da	LE
bon	Ag	BON
droit	Nc	DROIT
ne	Rp	NE
manque	Vvc	MANQUER
de	S	DE
pouvoir	Nc	POUVOIR
.	Fs	.
Quel	Dt	QUEL
chemin	Nc	CHEMIN
a-t-il	V	AVOIR
pris	Ge	PRENDRE
?	Fs	?
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
le	Pp	IL
puis	Vvc	POUVOIR
dire	Vvn	DIRE
.	Fs	.
Dites-nous	Vvc	Dites-nous
pour	S	POUR
le	Da	LE
moins	Nc	MOINS
ou	Cc	OU
Cloridan	Nc	Cloridan
expire	Vvc	EXPIRER
.	Fs	.
Cloridan	Vvc	Cloridan
ici	Rg	ICI
près	Rg	PRÈS
hors	S	HORS
d'	Dn	UN
espoir	Nc	ESPOIR
de	S	DE
guérir	Vvn	GUÉRIR
Se	Vvc	Se
noyant	Ga	NOYER
dans	S	DANS
son	Ds	SON
sang	Nc	SANG
achève	Vvc	ACHEVER
de	S	DE
mourir	Vvn	MOURIR
.	Fs	.
Je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
le	Pp	IL
chercher	Vvn	CHERCHER
.	Fs	.
Et	Cc	ET
moi	Pp	JE
qui	Pr	QUI
sors	Vvc	SORTIR
du	S+Da	DE+LE
monde	Nc	MONDE
,	Fw	,
Je	Vvc	Je
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
le	Pp	IL
trouver	Vvn	TROUVER
dedans	Rg	DEDANS
la	Da	LE
nuit	Nc	NUIT
profonde	Ag	PROFOND
.	Fs	.
Crisante	Ga	Crisante
;	Fw	;
je	Pp	JE
lui	Pp	IL
tiens	Vvc	TENIR
des	Dn	UN
discours	Nc	DISCOURS
superflus	Ag	SUPERFLU
,	Fw	,
Les	Vvc	Les
âmes	Nc	ÂME
qui	Pr	QUI
s'	Pp	SE
en	Pp	EN
vont	Vvc	ALLER
ne	Rp	NE
nous	Pp	NOUS
entendent	Vvc	ENTENDRE
plus	Rg	PLUS
.	Fs	.
Mais	Cc	MAIS
n'	Rp	NE
aperçois	Vvc	APERCEVOIR
-je	Vvn	-je
pas	Rg	PAS
ici	Rg	ICI
près	Rg	PRÈS
une	Dn	UN
épée	Nc	ÉPÉE
Du	Vvc	Du
sang	Nc	SANG
de	S	DE
l'	Da	LE
un	Pi	UN
des	S+Da	DE+LE|DE+LES
deux	Nc	DEUX
jusqu'	S	JUSQUE
aux	S+Da	À+LES
gardes	Nc	GARDE|GARDES
trempée	Ge	TREMPER
?	Fs	?
Cette	Dd	CE
lame	Nc	LAME|LAMÉ
est	Vuc	ÊTRE
si	Rg	SI
bonne	Ag	BON
et	Cc	ET
si	Rg	SI
belle	Ag	BEAU
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
Qu'	Vvc	Qu'
elle	Pp	IL
peut	Vvc	POUVOIR
contenter	Vvn	CONTENTER
un	Dn	UN
guerrier	Nc	GUERRIER
curieux	Ag	CURIEUX
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
je	Pp	JE
men	Nc	men
serve	Vvc	SERVIR
,	Fw	,
et	Cc	ET
je	Pp	JE
veux	Vvc	VOULOIR
faire	Vvn	FAIRE
en	S	EN
sorte	Nc	SORTE
Que	Vvc	Que
l'	Da	LE
on	Pp	ON
ne	Rp	NE
puisse	Vvc	POUVOIR
pas	Rg	PAS
savoir	Vvn	SAVOIR
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
emporte	Vvc	EMPORTER
,	Fw	,
Une	Vvc	Une
heure	Nc	HEURE|HURE
de	S	DE
travail	Nc	TRAVAIL
lui	Pp	IL
peut	Vvc	POUVOIR
rendre	Vvn	RENDRE
aisément	Rg	AISÉMENT
Ce	Vvc	Ce
qu'	Cs	QUE
elle	Pp	IL
vient	Vvc	VENIR
de	S	DE
perdre	Vvn	PERDRE
en	S	EN
cet	Dd	CE
évènement	Nc	évènement
.	Fs	.
Béronte	Vvc	Béronte
revient	Vvc	REVENIR
.	Fs	.
Ami	Nc	AMI
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
trouvé	Ge	TROUVER
moins	Rg	MOINS
sensible	Ag	SENSIBLE
qu'	Cs	QUE
un	Dn	UN
arbre	Nc	ARBRE
,	Fw	,
Et	Vvc	Et
mille	Nc	MILLE
fois	Nc	FOI|FOIS
plus	Rg	PLUS
froid	Ag	FROID
que	Cs	QUE
ne	Rp	NE
serait	Vuc	ÊTRE
un	Dn	UN
marbre	Nc	MARBRE|MARBRÉ
.	Fs	.
Il	Pp	IL
semble	Vvc	SEMBLER
que	Cs	QUE
son	Ds	SON
sang	Nc	SANG
sur	S	SUR
qui	Pr	QUI
nage	Vvc	NAGER
son	Ds	SON
corps	Nc	CORPS
Lui	Nc	Lui
serve	Vvc	SERVIR
de	S	DE
ruisseau	Nc	RUISSEAU
pour	S	POUR
passer	Vvn	PASSER
chez	S	CHEZ
les	Da	LE
morts	Nc	MORT
.	Fs	.
Mais	Cc	MAIS
leur	Ds	LEUR
corps	Nc	CORPS
nous	Pp	NOUS
demande	Vvc	DEMANDER
après	S	APRÈS
cette	Dd	CE
aventure	Nc	AVENTURE
La	Vvc	La
dernière	Ag	DERNIER
prison	Nc	PRISON
où	Pr	OÙ
nous	Pp	NOUS
rend	Vvc	RENDRE
la	Da	LE
nature	Nc	NATURE
.	Fs	.
Puisqu'il	Nc	Puisqu'il
faut	Vvc	FAILLIR|FALLOIR
obéir	Vvn	OBÉIR
à	S	À
la	Da	LE
nécessité	Nc	NÉCESSITÉ
Qui	Ag	Qui
borne	Vvc	BORNER
en	S	EN
vous	Pp	VOUS
chassant	Ga	CHASSER
notre	Ds	NOTRE
félicité	Nc	FÉLICITÉ
,	Fw	,
Et	Vvc	Et
puisque	Cs	PUISQUE
sa	Ds	SON
rigueur	Nc	RIGUEUR
trop	Rg	TROP
aveugle	Ag	AVEUGLE
au	S+Da	À+LE
mérite	Nc	MÉRITE
Ne	Vvc	Ne
vous	Pp	VOUS
peut	Vvc	POUVOIR
assurer	Vvn	ASSURER
si	Cs	SI
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
par	S	PAR
la	Da	LE
fuite	Nc	FUITE
,	Fw	,
Connaissant	Ga	CONNAÎTRE
le	Da	LE
danger	Nc	DANGER
qui	Pr	QUI
vous	Pp	VOUS
suit	Vvc	SUIVRE
maintenant	Rg	MAINTENANT
Je	Ag	Je
serais	Vuc	ÊTRE
criminel	Ag	CRIMINEL
en	S	EN
vous	Pp	VOUS
y	Pp	Y
retenant	Ga	RETENIR
.	Fs	.
Mais	Cc	MAIS
ressouvenez	Vvc	RESSOUVENIR
-vous	Nc	-vous
en	S	EN
ce	Dd	CE
malheur	Nc	MALHEUR
extrême	Ag	EXTRÊME
Que	Vvc	Que
vous	Pp	VOUS
laissez	Vvc	LAISSER
ici	Rg	ICI
la	Da	LE
moitié	Nc	MOITIÉ
de	S	DE
vous	Pp	VOUS
-même	Vvc	-même
,	Fw	,
Si	Vvc	Si
bien	Rg	BIEN
qu'	Cs	QUE
en	Pp	EN
obtenant	Ga	OBTENIR
votre	Ds	VOTRE
grâce	Nc	GRÂCE
du	S+Da	DE+LE
roi	Nc	ROI
Je	Ag	Je
fais	Vvc	FAIRE
également	Rg	ÉGALEMENT
et	Cc	ET
pour	S	POUR
vous	Pp	VOUS
et	Cc	ET
pour	S	POUR
moi	Pp	JE
.	Fs	.
Cléandre	Nc	Cléandre
si	Cs	SI
vos	Ds	VOTRE
soins	Nc	SOIN
travaillent	Vvc	TRAVAILLER
à	S	À
mon	Ds	MON
aide	Nc	AIDE
Je	Vvc	Je
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
de	S	DE
douleur	Nc	DOULEUR
qui	Pr	QUI
ne	Rp	NE
trouve	Vvc	TROUVER
un	Dn	UN
remède	Nc	REMÈDE
,	Fw	,
Et	Vvc	Et
les	Da	LE
plus	Rg	PLUS
grands	Ag	GRAND
dangers	Nc	DANGER
qui	Pr	QUI
me	Pp	JE
sont	Vuc	ÊTRE
apprêtez	Vvc	APPRÊTER
Seront	Vvc	Seront
bientôt	Rg	BIENTÔT
vaincus	Ge	VAINCRE
si	Cs	SI
vous	Pp	VOUS
les	Pp	ILS
combattez	Vvc	COMBATTRE
.	Fs	.
L'	Da	LE
amitié	Nc	AMITIÉ
qui	Pr	QUI
nous	Pp	NOUS
joint	Vvc	JOINDRE
par	S	PAR
des	Dn	UN
chaînes	Nc	CHAÎNE
communes	Nc	COMMUNE
M'	Ag	M'
oblige	Vvc	OBLIGER
à	S	À
me	Pp	JE
raidir	Vvn	RAIDIR
contre	S	CONTRE
vos	Ds	VOTRE
infortunes	Nc	INFORTUNE
:	Fw	:
Mais	Cc	MAIS
je	Pp	JE
vais	Vvc	ALLER
de	S	DE
ce	Dd	CE
pas	Nc	PAS
vous	Pp	VOUS
faire	Vvn	FAIRE
préparer	Vvn	PRÉPARER
Tout	Vvc	Tout
ce	Pd	CE
qu'	Pr	QUE
un	Dn	UN
prompt	Ag	PROMPT
départ	Nc	DÉPART
permet	Vvc	PERMETTRE
de	S	DE
désirer	Vvn	DÉSIRER
.	Fs	.
Cher	Ag	CHER
ami	Nc	AMI
dépendant	Ga	DÉPENDRE
l'	Da	LE
entretien	Nc	ENTRETIEN
de	S	DE
Caliste	Nc	Caliste
Chassera	Vvc	CHASSER
les	Da	LE
soucis	Nc	SOUCI
d'	S	DE
un	Dn	UN
visage	Nc	VISAGE
si	Rg	SI
triste	Ag	TRISTE
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
rendrez	Vvc	RENDRE
ingrat	Ag	INGRAT
en	S	EN
m'	Pp	JE
obligeant	Ga	OBLIGER
ainsi	Rg	AINSI
.	Fs	.
Vous	Pp	VOUS
voulez	Vvc	VOULOIR
de	S	DE
la	Da	LE
sorte	Nc	SORTE
augmenter	Vvn	AUGMENTER
son	Ds	SON
souci	Nc	SOUCI
.	Fs	.
Je	Pp	JE
reviendrai	Vvc	REVENIR
bientôt	Rg	BIENTÔT
.	Fs	.
Faut-il	Vvc	Faut-il
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
quitte	Vvc	QUITTER
?	Fs	?
Hélas	Vvc	Hélas
!	Fs	!
Je	Pp	JE
fuis	Vvc	FUIR
le	Da	LE
mal	Nc	MAL
,	Fw	,
et	Cc	ET
je	Pp	JE
m'	Pp	JE
y	Pp	Y
précipite	Vvc	PRÉCIPITER
,	Fw	,
J'	Vvc	J'
abandonne	Vvc	ABANDONNER
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
afin	S	AFIN
de	S	DE
m'	Pp	JE
assurer	Vvn	ASSURER
,	Fw	,
Mais	Vvc	Mais
vous	Pp	VOUS
abandonnant	Ga	ABANDONNER
quel	Dt	QUEL
bien	Nc	BIEN
dois	Vvc	DEVOIR
-je	Vvc	-je
espérer	Vvn	ESPÉRER
?	Fs	?
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
de	S	DE
l'	Da	LE
absence	Nc	ABSENCE
espérer	Vvn	ESPÉRER
un	Dn	UN
remède	Nc	REMÈDE
Contre	Vvc	CONTRER
tous	Di	TOUT
les	Da	LE
accès	Nc	ACCÈS
du	S+Da	DE+LE
mal	Nc	MAL
qui	Pr	QUI
vous	Pp	VOUS
possède	Vvc	POSSÉDER
,	Fw	,
Et	Vvc	Et
de	S	DE
votre	Ds	VOTRE
malheur	Nc	MALHEUR
vous	Pp	VOUS
tirerez	Vvc	TIRER
ce	Dd	CE
bien	Nc	BIEN
Que	Vvc	Que
le	Da	LE
temps	Nc	TEMPS
défaira	Vvc	DÉFAIRE
votre	Ds	VOTRE
amoureux	Ag	AMOUREUX
lien	Nc	LIEN
.	Fs	.
Les	Da	LE
plus	Rg	PLUS
puissants	Ag	PUISSANT
efforts	Nc	EFFORT
du	S+Da	DE+LE
temps	Nc	TEMPS
et	Cc	ET
de	S	DE
l'	Da	LE
absence	Nc	ABSENCE
Contre	Vvc	CONTRER
ma	Ds	MON
passion	Nc	PASSION
n'	Rp	NE
auront	Vuc	AVOIR
point	Rg	POINT
de	S	DE
puissance	Nc	PUISSANCE
.	Fs	.
Quand	Cs	QUAND
je	Pp	JE
m'	Pp	JE
éloignerai	Vvc	ÉLOIGNER
des	Dn	UN
beautés	Nc	BEAUTÉ
que	Pr	QUE
je	Pp	JE
sers	Vvc	SERVIR
,	Fw	,
J'	Vvc	J'
aurai	Vuc	AVOIR
toujours	Rg	TOUJOURS
au	S+Da	À+LE
coeur	Nc	CUR
la	Da	LE
cause	Nc	CAUSE
de	S	DE
mes	Ds	MON
fers	Nc	FER|FERS
.	Fs	.
Ne	Rp	NE
parlez	Vvc	PARLER
point	Rg	POINT
d'	S	DE
amour	Nc	AMOUR
,	Fw	,
quelqu'un	Pi	QUELQU'UN
vous	Pp	VOUS
peut	Vvc	POUVOIR
entendre	Vvn	ENTENDRE
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
rendre	Vvn	RENDRE
suspect	Ag	SUSPECT
à	S	À
l'	Da	LE
esprit	Nc	ESPRIT
de	S	DE
Cléandre	Nc	Cléandre
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
tant	Rg	TANT
de	S	DE
bons	Ag	BON
désirs	Nc	DÉSIR
pour	S	POUR
Cléandre	Nc	Cléandre
et	Cc	ET
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
le	Pp	IL
peut	Vvc	POUVOIR
bien	Rg	BIEN
savoir	Vvn	SAVOIR
sans	S	SANS
en	Pp	EN
être	Vun	ÊTRE
jaloux	Ag	JALOUX
.	Fs	.
J'	Pp	JE
en	Pp	EN
doute	Vvc	DOUTER
néanmoins	Rg	NÉANMOINS
:	Fw	:
mais	Cc	MAIS
il	Pp	IL
vaut	Vvc	VALOIR
mieux	Rg	MIEUX
me	Pp	JE
croire	Vvn	CROIRE
Que	Vvc	Que
de	S	DE
mettre	Vvn	METTRE
au	S+Da	À+LE
hasard	Nc	HASARD
votre	Ds	VOTRE
amour	Nc	AMOUR
et	Cc	ET
ma	Ds	MON
gloire	Nc	GLOIRE
.	Fs	.
Merveilleuse	Ag	MERVEILLEUX
beauté	Nc	BEAUTÉ
,	Fw	,
dont	Pr	DONT
le	Da	LE
charme	Nc	CHARME
vainqueur	Nc	VAINQUEUR
Nous	Ag	Nous
peut	Vvc	POUVOIR
laisser	Vvn	LAISSER
la	Da	LE
vie	Nc	VIE
en	S	EN
nous	Pp	NOUS
ôtant	Ga	ÔTER
le	Da	LE
coeur	Nc	CUR
,	Fw	,
Lisez	Vvc	LIRE
donc	Rg	DONC
dans	S	DANS
mes	Ds	MON
yeux	Nc	OEIL|YEUX
un	Dn	UN
discours	Nc	DISCOURS
qui	Pr	QUI
vous	Pp	VOUS
touche	Vvc	TOUCHER
Que	Vvc	Que
l'	Da	LE
esprit	Nc	ESPRIT
n'	Rp	NE
ose	Vvc	OSER
pas	Rg	PAS
confier	Vvn	CONFIER
à	S	À
la	Da	LE
bouche	Nc	BOUCHE
,	Fw	,
Là	Vvc	Là
vous	Pp	VOUS
verrez	Vvc	VOIR
un	Dn	UN
