Admire	Vvc	ADMIRER
feintes	Nc	FEINTE
Et	Vvc	Et
j'	Pp	JE
aurai	Vuc	AVOIR
pour	S	POUR
loyer	Nc	LOYER
de	S	DE
mes	Ds	MON
maux	Nc	MAL
inhumains	Ag	INHUMAIN
D'	Vvc	D'
avoir	Vun	AVOIR
enfin	Rg	ENFIN
reçu	Ge	RECEVOIR
le	Da	LE
repos	Nc	REPOS
de	S	DE
tes	Ds	TON
mains	Nc	MAIN
.	Fs	.
Soyez	Vuc	ÊTRE
libre	Ag	LIBRE
et	Cc	ET
vivez	Vvc	VIVRE
.	Fs	.
Que	Cs	QUE
je	Pp	JE
vive	Vvc	VIVRE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Lorsque	Vvc	Lorsque
vos	Ds	VOTRE
cruautés	Nc	CRUAUTÉ
me	Pp	JE
privent	Vvc	PRIVER
de	S	DE
mon	Ds	MON
âme	Nc	ÂME
?	Fs	?
Le	Da	LE
moyen	Nc	MOYEN
d'	S	DE
être	Vun	ÊTRE
libre	Ag	LIBRE
après	S	APRÈS
tant	Rg	TANT
de	S	DE
rigueur	Nc	RIGUEUR
Et	Vvc	Et
de	S	DE
vivre	Vvn	VIVRE
au	S+Da	À+LE
moment	Nc	MOMENT
qu'	Pr	QUE
on	Pp	ON
me	Pp	JE
perce	Vvc	PERCER
le	Da	LE
coeur	Nc	CUR
?	Fs	?
Mais	Cc	MAIS
quelqu'un	Pi	QUELQU'UN
vient	Vvc	VENIR
à	S	À
nous	Pp	NOUS
.	Fs	.
Hé	Vvc	Hé
Dieux	Ag	Dieux
,	Fw	,
que	Cs	QUE
j'	Pp	JE
appréhende	Vvc	APPRÉHENDER
!	Fs	!
Lucène	Vvc	Lucène
,	Fw	,
venez	Vvc	VENIR
tôt	Rg	TÔT
,	Fw	,
madame	Nc	MADAME
vous	Pp	VOUS
demande	Vvc	DEMANDER
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Elle	Pp	IL
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
!	Fs	!
Vient-elle	Vvc	Vient-elle
des	Dn	UN
enfers	Nc	ENFER
Pour	Ag	Pour
m'	Pp	JE
apporter	Vvn	APPORTER
au	S+Da	À+LE
monde	Nc	MONDE
et	Cc	ET
leur	Ds	LEUR
flamme	Nc	FLAMME
et	Cc	ET
leurs	Ds	LEUR
fers	Nc	FER|FERS
?	Fs	?
Amour	Nc	AMOUR
,	Fw	,
montre	Vvc	MONTRER
en	S	EN
ce	Dd	CE
lieu	Nc	LIEU
ta	Ds	TON
divine	Ag	DIVIN
justice	Nc	JUSTICE
,	Fw	,
Fais	Vvc	FAIRE
-moi	Vvc	-moi
voir	Vvn	VOIR
à	S	À
Lucipe	Nc	Lucipe
et	Cc	ET
sans	S	SANS
tache	Nc	TACHE|TÂCHE
et	Cc	ET
sans	S	SANS
vice	Nc	VICE
,	Fw	,
Dis	Vvc	DIRE
-lui	Nc	-lui
que	Cs	QUE
sa	Ds	SON
rigueur	Nc	RIGUEUR
me	Pp	JE
traîne	Vvc	TRAÎNER
au	S+Da	À+LE
monument	Nc	MONUMENT
Et	Vvc	Et
que	Cs	QUE
son	Ds	SON
oeil	Nc	IL
la	Pp	IL
trompe	Vvc	TROMPER
et	Cc	ET
non	Rg	NON
pas	Rg	PAS
son	Ds	SON
amant	Nc	AMANT
.	Fs	.
Mais	Cc	MAIS
ai	Vuc	AVOIR
-je	Ge	-je
vu	Ge	VOIR
Lucipe	Vvc	Lucipe
ou	Cc	OU
son	Ds	SON
ombre	Nc	OMBRE
irritée	Ge	IRRITER
D'	Ag	D'
attendre	Vvn	ATTENDRE
trop	Rg	TROP
longtemps	Rg	LONGTEMPS
mon	Ds	MON
âme	Nc	ÂME
épouvantée	Ge	ÉPOUVANTER
?	Fs	?
Apprenez	Vvc	APPRENDRE
que	Cs	QUE
Lucipe	Nc	Lucipe
a	Vuc	AVOIR
tracé	Ge	TRACER
tous	Di	TOUT
ces	Dd	CE
pas	Nc	PAS
Et	Vvc	Et
qu'	Cs	QUE
elle	Pp	IL
vous	Pp	VOUS
a	Vuc	AVOIR
dit	Ge	DIRE
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
ne	Rp	NE
veut	Vvc	VOULOIR
pas	Rg	PAS
;	Fw	;
Toute	Vvc	Toute
fille	Nc	FILLE
se	Pp	IL
plaît	Vvc	PLAIRE
à	S	À
donner	Vvn	DONNER
de	S	DE
la	Da	LE
crainte	Nc	CRAINTE
Lorsque	Vvc	Lorsque
de	S	DE
son	Ds	SON
amour	Nc	AMOUR
nous	Pp	NOUS
avons	Vuc	AVOIR
l'	Da	LE
âme	Nc	ÂME
atteinte	Ge	ATTEINDRE
.	Fs	.
Quel	Dt	QUEL
Dieu	Nc	DIEU
la	Pp	IL
fait	Vvc	FAIRE
revivre	Vvn	REVIVRE
?	Fs	?
Ami	Nc	AMI
,	Fw	,
sortons	Vvc	SORTIR
d'	S	DE
ici	Rg	ICI
Et	Vvc	Et
dessus	S	DESSUS
ce	Dd	CE
sujet	Nc	SUJET
vous	Pp	VOUS
serez	Vuc	ÊTRE
éclairci	Ge	ÉCLAIRCIR
.	Fs	.
Lucène	Vvc	Lucène
,	Fw	,
ton	Ds	TON
bonheur	Nc	BONHEUR
doit	Vvc	DEVOIR
être	Vun	ÊTRE
incomparable	Ag	INCOMPARABLE
Si	Nc	SI
tu	Pp	TU
veux	Vvc	VOULOIR
à	S	À
mes	Ds	MON
maux	Nc	MAL
te	Pp	TU
rendre	Vvn	RENDRE
secourable	Ag	SECOURABLE
.	Fs	.
Disposez	Vvc	DISPOSER
de	S	DE
ma	Ds	MON
vie	Nc	VIE
à	S	À
toute	Di	TOUT
heure	Nc	HEURE|HURE
,	Fw	,
en	S	EN
tous	Di	TOUT
temps	Nc	TEMPS
,	Fw	,
L'	Vvc	L'
honneur	Nc	HONNEUR
de	S	DE
vous	Pp	VOUS
servir	Vvn	SERVIR
est	Vuc	ÊTRE
le	Da	LE
bien	Rg	BIEN
que	Cs	QUE
j'	Pp	JE
attends	Vvc	ATTENDRE
.	Fs	.
Mais	Cc	MAIS
que	Pr	QUE
puis	Vvc	POUVOIR
-je	Nc	-je
pour	S	POUR
vous	Pp	VOUS
?	Fs	?
Étant	Nc	Étant
de	S	DE
Thessalie	Nc	Thessalie
Tu	Ag	Tu
peux	Vvc	POUVOIR
venir	Vvn	VENIR
à	S	À
bout	Nc	BOUT
de	S	DE
ma	Ds	MON
mélancolie	Nc	MÉLANCOLIE
.	Fs	.
Celles	Pd	CELUI
de	S	DE
ton	Ds	TON
pays	Nc	PAYS
,	Fw	,
savantes	Ag	SAVANT
à	S	À
charmer	Vvn	CHARMER
,	Fw	,
N'	Vvc	N'
ont	Vuc	AVOIR
jamais	Rg	JAMAIS
ignoré	Ge	IGNORER
l'	Da	LE
art	Nc	ART
de	S	DE
se	Pp	IL
faire	Vvn	FAIRE
aimer	Vvn	AIMER
Et	Vvc	Et
de	S	DE
faire	Vvn	FAIRE
céder	Vvn	CÉDER
à	S	À
la	Da	LE
force	Nc	FORCE|FORCÉ
des	S+Da	DE+LE|DE+LES
herbes	Nc	HERBE
L'	Vvc	L'
orgueil	Nc	ORGUEIL
impérieux	Ag	IMPÉRIEUX
des	S+Da	DE+LE|DE+LES
âmes	Nc	ÂME
plus	Rg	PLUS
superbes	Ag	SUPERBE
.	Fs	.
Voilà	Vvc	Voilà
ce	Pd	CE
qui	Pr	QUI
m'	Pp	JE
oblige	Vvc	OBLIGER
à	S	À
te	Pp	TU
dire	Vvn	DIRE
aujourd'hui	Rg	AUJOURD'HUI
Que	Vvc	Que
cet	Dd	CE
art	Nc	ART
seulement	Rg	SEULEMENT
peut	Vvc	POUVOIR
vaincre	Vvn	VAINCRE
mon	Ds	MON
ennui	Nc	ENNUI
Et	Vvc	Et
que	Rg	QUE
si	Cs	SI
ton	Ds	TON
secours	Nc	SECOURS
ne	Rp	NE
travaille	Vvc	TRAVAILLER
à	S	À
mon	Ds	MON
aide	Nc	AIDE
Je	Ag	Je
suis	Vuc	ÊTRE
sans	S	SANS
espérance	Nc	ESPÉRANCE
et	Cc	ET
mon	Ds	MON
mal	Nc	MAL
sans	S	SANS
remède	Nc	REMÈDE
;	Fw	;
L'	Vvc	L'
étranger	Ag	ÉTRANGER
que	Cs	QUE
tu	Pp	TU
viens	Vvc	VENIR
de	S	DE
voir	Vvn	VOIR
avec	S	AVEC
moi	Pp	JE
Méprise	Vvc	Méprise
ouvertement	Rg	OUVERTEMENT
les	Da	LE
offres	Nc	OFFRE
de	S	DE
ma	Ds	MON
foi	Nc	FOI
Et	Vvc	Et
bien	Rg	BIEN
qu'	Cs	QUE
il	Pp	IL
ait	Vuc	AVOIR
connu	Ge	CONNAÎTRE
l'	Da	LE
amour	Nc	AMOUR
que	Pr	QUE
je	Pp	JE
lui	Pp	IL
porte	Vvc	PORTER
,	Fw	,
Il	Vvc	Il
préfère	Vvc	PRÉFÉRER
à	S	À
mes	Ds	MON
feux	Nc	FEU|FEUX
les	Da	LE
cendres	Nc	CENDRE
d'	S	DE
une	Dn	UN
morte	Nc	MORT
.	Fs	.
Ne	Rp	NE
vous	Pp	VOUS
aime-t-il	Vvc	aime-t-il
point	Rg	POINT
?	Fs	?
Nullement	Rg	NULLEMENT
.	Fs	.
Hé	Vvc	Hé
bons	Ag	BON
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Je	Pp	JE
fais	Vvc	FAIRE
en	S	EN
vain	Ag	VAIN
parler	Vvn	PARLER
et	Cc	ET
mon	Ds	MON
coeur	Nc	CUR
et	Cc	ET
mes	Ds	MON
yeux	Nc	OEIL|YEUX
.	Fs	.
Une	Dn	UN
Lucipe	Nc	Lucipe
morte	Ge	MOURIR
est	Vuc	ÊTRE
la	Da	LE
beauté	Nc	BEAUTÉ
qu'	Pr	QUE
il	Pp	IL
aime	Vvc	AIMER
,	Fw	,
Comme	Vvc	Comme
elle	Pp	IL
est	Vuc	ÊTRE
insensible	Ag	INSENSIBLE
,	Fw	,
il	Pp	IL
se	Pp	IL
rend	Vvc	RENDRE
tout	Rg	TOUT
de	S	DE
même	Pi	MÊME
,	Fw	,
Si	Vvc	Si
bien	Rg	BIEN
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
peut	Vvc	POUVOIR
dire	Vvn	DIRE
en	S	EN
voyant	Ga	VOIR
ses	Ds	SON
transports	Nc	TRANSPORT|TRANSPORTS
Qu'	Vvc	Qu'
il	Pp	IL
idolâtre	Vvc	IDOLÂTRER
une	Dn	UN
ombre	Nc	OMBRE
et	Cc	ET
méprise	Nc	MÉPRISE
un	Dn	UN
vrai	Ag	VRAI
corps	Nc	CORPS
.	Fs	.
Tâche	Vvc	Tâche
donc	Rg	DONC
d'	S	DE
ébranler	Vvn	ÉBRANLER
par	S	PAR
la	Da	LE
force	Nc	FORCE|FORCÉ
des	S+Da	DE+LE|DE+LES
charmes	Nc	CHARME
Ce	Vvc	Ce
rocher	Nc	ROCHER
immobile	Ag	IMMOBILE
aux	S+Da	À+LES
torrents	Nc	TORRENT
de	S	DE
mes	Ds	MON
larmes	Nc	LARME
Et	Vvc	Et
si	Cs	SI
ton	Ds	TON
amitié	Nc	AMITIÉ
succède	Vvc	SUCCÉDER
à	S	À
mes	Ds	MON
désirs	Nc	DÉSIR
Sache	Vvc	SAVOIR
que	Cs	QUE
ton	Ds	TON
bonheur	Nc	BONHEUR
naîtra	Vvc	NAÎTRE
de	S	DE
mes	Ds	MON
plaisirs	Nc	PLAISIR
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
cet	Dd	CE
amour	Nc	AMOUR
que	Pr	QUE
font	Vvc	FAIRE
naître	Vvn	NAÎTRE
les	Da	LE
charmes	Nc	CHARME
Est	Vvc	Est
un	Dn	UN
commencement	Nc	COMMENCEMENT
de	S	DE
nouvelles	Ag	NOUVEAU
alarmes	Nc	ALARME
:	Fw	:
Quoi	Pr	QUE|QUOI
qu'	Pr	QUE
il	Pp	IL
fasse	Vvc	FAIRE
espérer	Vvn	ESPÉRER
avec	S	AVEC
ses	Ds	SON
faux	Ag	FAUX
appas	Nc	APPAS
C'	Ag	C'
est	Vuc	ÊTRE
un	Dn	UN
bien	Rg	BIEN
dérobé	Ge	DÉROBER
qui	Pr	QUI
ne	Rp	NE
profite	Vvc	PROFITER
pas	Rg	PAS
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
un	Dn	UN
mauvais	Ag	MAUVAIS
démon	Nc	DÉMON
dont	Pr	DONT
homicide	Ag	HOMICIDE
rage	Nc	RAGE
D'	Nc	D'
une	Dn	UN
divinité	Nc	DIVINITÉ
prend	Vvc	PRENDRE
le	Da	LE
titre	Nc	TITRE
et	Cc	ET
l'	Da	LE
image	Nc	IMAGE
.	Fs	.
N'	Rp	NE
importe	Vvc	IMPORTER
,	Fw	,
que	Cs	QUE
ce	Pd	CE
soit	Vuc	ÊTRE
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
voudras	Vvc	VOULOIR
,	Fw	,
Pourvu	Ge	POURVOIR
que	Cs	QUE
Clitophon	Nc	Clitophon
languisse	Vvc	LANGUIR
entre	S	ENTRE
mes	Ds	MON
bras	Nc	BRAS
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
donc	Rg	DONC
que	Cs	QUE
je	Pp	JE
cherche	Vvc	CHERCHER
une	Dn	UN
herbe	Nc	HERBE
nécessaire	Ag	NÉCESSAIRE
Pour	Nc	POUR
vous	Pp	VOUS
faire	Vvn	FAIRE
un	Dn	UN
amant	Nc	AMANT
d'	S	DE
un	Dn	UN
puissant	Ag	PUISSANT
adversaire	Nc	ADVERSAIRE
.	Fs	.
Va	Vvc	ALLER
chercher	Vvn	CHERCHER
le	Da	LE
bonheur	Nc	BONHEUR
que	Cs	QUE
mon	Ds	MON
âme	Nc	ÂME
poursuit	Vvc	POURSUIVRE
Et	Vvc	Et
qu'	Cs	QUE
une	Dn	UN
herbe	Nc	HERBE
aujourd'hui	Rg	AUJOURD'HUI
me	Pp	JE
produise	Vvc	PRODUIRE
du	S+Da	DE+LE
fruit	Nc	FRUIT
,	Fw	,
Mais	Vvc	Mais
j'	Pp	JE
entends	Vvc	ENTENDRE
un	Dn	UN
grand	Ag	GRAND
bruit	Nc	BRUIT
.	Fs	.
Que	Pt	QUE
vois	Vvc	ALLER|VOIR
-je	Nc	-je
en	S	EN
ton	Ds	TON
visage	Nc	VISAGE
Qui	Vvc	Qui
me	Pp	JE
fait	Vvc	FAIRE
concevoir	Vvn	CONCEVOIR
un	Dn	UN
sinistre	Ag	SINISTRE
présage	Nc	PRÉSAGE
?	Fs	?
Parle	Vvc	PARLER
-moi	Vvc	-moi
promptement	Rg	PROMPTEMENT
.	Fs	.
Votre	Ds	VOTRE
époux	Nc	ÉPOUX
de	S	DE
retour	Nc	RETOUR
Fait	Vvc	FAIRE
mettre	Vvn	METTRE
Clitophon	Nc	Clitophon
dans	S	DANS
une	Dn	UN
affreuse	Ag	AFFREUX
tour	Nc	TOUR
.	Fs	.
Il	Pp	IL
a	Vuc	AVOIR
su	Ge	SAVOIR
par	S	PAR
le	Da	LE
bruit	Nc	BRUIT
qui	Pr	QUI
court	Vvc	COURIR
parmi	S	PARMI
le	Da	LE
monde	Nc	MONDE
Que	Vvc	Que
vous	Pp	VOUS
brûlez	Vvc	BRÛLER
pour	S	POUR
lui	Pp	IL
d'	S	DE
une	Dn	UN
ardeur	Nc	ARDEUR
sans	S	SANS
seconde	Nc	SECOND|SECONDE
.	Fs	.
Il	Pp	IL
s'	Pp	SE
est	Vuc	ÊTRE
imaginé	Ge	IMAGINER
...	Fs	...
Te	Vvc	Te
moques	Nc	MOQUE
-tu	Vvc	-tu
de	S	DE
moi	Pp	JE
?	Fs	?
Madame	Nc	MADAME
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
vu	Ge	VOIR
,	Fw	,
mais	Cc	MAIS
non	Rg	NON
pas	Rg	PAS
sans	S	SANS
effroi	Nc	EFFROI
Et	Vvc	Et
je	Pp	JE
viens	Vvc	VENIR
de	S	DE
savoir	Vvn	SAVOIR
qu'	Cs	QUE
au	S+Da	À+LE
milieu	Nc	MILIEU
de	S	DE
l'	Da	LE
orage	Nc	ORAGE
Un	Vvc	Un
favorable	Ag	FAVORABLE
esquif	Nc	ESQUIF
le	Pp	IL
sauva	Vvc	SAUVER
du	S+Da	DE+LE
naufrage	Nc	NAUFRAGE
.	Fs	.
Il	Pp	IL
se	Pp	IL
jeta	Vvc	JETER
dedans	Rg	DEDANS
et	Cc	ET
les	Da	LE
flots	Nc	FLOT
irrités	Ge	IRRITER
Le	Vvc	Le
firent	Vvc	FAIRE
aborder	Vvn	ABORDER
en	S	EN
des	Dn	UN
lieux	Nc	LIEU|LIEUX
écartés	Ge	ÉCARTER
.	Fs	.
Où	Vvc	Où
la	Da	LE
nécessité	Nc	NÉCESSITÉ
le	Pp	IL
mit	Vvc	METTRE
en	S	EN
servitude	Nc	SERVITUDE
Jusqu'	Vvc	Jusqu'
à	S	À
ce	Pd	CE
qu'	Cs	QUE
un	Dn	UN
ami	Nc	AMI
l'	Pp	IL
ôta	Vvc	ÔTER
d'	S	DE
inquiétude	Nc	INQUIÉTUDE
.	Fs	.
Enfin	Rg	ENFIN
il	Pp	IL
est	Vuc	ÊTRE
venu	Ge	VENIR
.	Fs	.
Que	Pt	QUE
ferai	Vvc	FAIRE|FERRER
-je	Nc	-je
,	Fw	,
bons	Ag	BON
Dieux	Nc	DIEU|DIEUX
,	Fw	,
Si	Vvc	Si
quelque	Di	QUELQUE
grand	Ag	GRAND
secours	Nc	SECOURS
ne	Rp	NE
m'	Pp	JE
arrive	Vvc	ARRIVER
des	Dn	UN
Cieux	Nc	CIEL|CIEUX
.	Fs	.
Qu'	Rg	QUE
a-t	Ag	a-t
-on	Nc	-on
fait	Ge	FAIRE
de	S	DE
Lucipe	Nc	Lucipe
?	Fs	?
Hélas	Vvc	Hélas
!	Fs	!
Je	Pp	JE
te	Pp	TU
puis	Vvc	POUVOIR
dire	Vvn	DIRE
Que	Vvc	Que
nous	Pp	NOUS
n'	Rp	NE
eûmes	Vuc	AVOIR
jamais	Rg	JAMAIS
une	Dn	UN
fortune	Nc	FORTUNE
pire	Ag	PIRE
.	Fs	.
Quand	Cs	QUAND
Lucipe	Nc	Lucipe
eût	Vuc	AVOIR
appris	Ge	APPRENDRE
qu'	Cs	QUE
une	Dn	UN
effroyable	Ag	EFFROYABLE
tour	Nc	TOUR
Captivait	Vvc	CAPTIVER
sans	S	SANS
raison	Nc	RAISON
l'	Da	LE
objet	Nc	OBJET
de	S	DE
son	Ds	SON
amour	Nc	AMOUR
,	Fw	,
Sans	Vvc	Sans
rien	Pi	RIEN
considérer	Vvn	CONSIDÉRER
,	Fw	,
sa	Ds	SON
passion	Nc	PASSION
l'	Pp	IL
y	Pp	Y
porte	Vvc	PORTER
,	Fw	,
Le	Vvc	Le
mal	Rg	MAL
de	S	DE
Clitophon	Nc	Clitophon
rend	Vvc	RENDRE
sa	Ds	SON
flamme	Nc	FLAMME
plus	Rg	PLUS
forte	Ag	FORT
Et	Vvc	Et
le	Da	LE
ressentiment	Nc	RESSENTIMENT
de	S	DE
sa	Ds	SON
vive	Ag	VIF
amitié	Nc	AMITIÉ
Toucha	Vvc	TOUCHER
même	Rg	MÊME
les	Da	LE
fers	Nc	FER|FERS
d'	S	DE
amour	Nc	AMOUR
et	Cc	ET
de	S	DE
pitié	Nc	PITIÉ
.	Fs	.
Tersandre	Nc	Tersandre
(	Fw	(
c'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
nom	Nc	NOM
du	S+Da	DE+LE
mari	Nc	MARI
de	S	DE
Mélite	Nc	Mélite
)	Fw	)
Apprit	Vvc	APPRENDRE
par	S	PAR
le	Da	LE
geôlier	Nc	GEÔLIER
une	Dn	UN
telle	Ag	TEL
visite	Nc	VISITE
Et	Vvc	Et
comme	Cs	COMME
il	Pp	IL
est	Vuc	ÊTRE
subtil	Ag	SUBTIL
en	S	EN
ces	Dd	CE
moindres	Ag	MOINDRE
discours	Nc	DISCOURS
,	Fw	,
En	Vvc	En
parlant	Ga	PARLER
à	S	À
Lucipe	Nc	Lucipe
il	Pp	IL
apprit	Vvc	APPRENDRE
ses	Ds	SON
amours	Nc	AMOUR
.	Fs	.
Au	S+Da	À+LE
lieu	Nc	LIEU
de	S	DE
lui	Pp	IL
donner	Vvn	DONNER
un	Dn	UN
espoir	Nc	ESPOIR
d'	S	DE
allégeance	Nc	ALLÉGEANCE
,	Fw	,
Ce	Vvc	Ce
furieux	Ag	FURIEUX
en	Pp	EN
fit	Vvc	FAIRE
l'	Da	LE
objet	Nc	OBJET
de	S	DE
sa	Ds	SON
vengeance	Nc	VENGEANCE
Et	Vvc	Et
sa	Ds	SON
brutalité	Nc	BRUTALITÉ
lui	Pp	IL
fit	Vvc	FAIRE
croire	Vvn	CROIRE
aisément	Rg	AISÉMENT
Qu'	Vvc	Qu'
en	S	EN
outrageant	Ga	OUTRAGER
l'	Da	LE
amante	Nc	AMANT
il	Pp	IL
blesserait	Vvc	BLESSER
l'	Da	LE
amant	Nc	AMANT
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Hélas	Vvc	Hélas
!	Fs	!
Depuis	S	DEPUIS
cette	Dd	CE
triste	Ag	TRISTE
journée	Nc	JOURNÉE
Je	Vvc	Je
n'	Rp	NE
ai	Vuc	AVOIR
pu	Ge	POUVOIR
rien	Pi	RIEN
savoir	Vvn	SAVOIR
de	S	DE
cette	Dd	CE
infortunée	Ag	INFORTUNÉ
.	Fs	.
Si	Cs	SI
la	Da	LE
moindre	Ag	MOINDRE
justice	Nc	JUSTICE
habite	Vvc	HABITER
dans	S	DANS
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
Elle	Vvc	Elle
nous	Pp	NOUS
vengera	Vvc	VENGER
contre	S	CONTRE
ce	Dd	CE
furieux	Ag	FURIEUX
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
trop	Rg	TROP
absolu	Ag	ABSOLU
,	Fw	,
tout	Pi	TOUT
cède	Vvc	CÉDER
à	S	À
sa	Ds	SON
malice	Nc	MALICE
.	Fs	.
Le	Da	LE
crime	Nc	CRIME
est	Vuc	ÊTRE
aujourd'hui	Rg	AUJOURD'HUI
plus	Rg	PLUS
fort	Rg	FORT
que	Cs	QUE
la	Da	LE
justice	Nc	JUSTICE
Et	Vvc	Et
la	Da	LE
moindre	Ag	MOINDRE
faveur	Nc	FAVEUR
d'	S	DE
un	Dn	UN
esprit	Nc	ESPRIT
trop	Rg	TROP
puissant	Ag	PUISSANT
Fait	Vvc	FAIRE
vivre	Vvn	VIVRE
le	Da	LE
coupable	Ag	COUPABLE
et	Cc	ET
détruit	Vvc	DÉTRUIRE
l'	Da	LE
innocent	Ag	INNOCENT
.	Fs	.
L'	Pp	IL
on	Pp	ON
rencontre	Vvc	RENCONTRER
partout	Rg	PARTOUT
des	Dn	UN
juges	Nc	JUGE
équitables	Ag	ÉQUITABLE
Que	Vvc	Que
les	Da	LE
appas	Nc	APPAS
du	S+Da	DE+LE
vice	Nc	VICE
ont	Vuc	AVOIR
trouvés	Ge	TROUVER
indomptables	Ag	INDOMPTABLE
.	Fs	.
Quand	Cs	QUAND
la	Da	LE
peste	Nc	PESTE
a	Vuc	AVOIR
passé	Ge	PASSER
par	S	PAR
les	Da	LE
grandes	Ag	GRAND
cités	Nc	CITÉ
,	Fw	,
Il	Vvc	Il
s'	Cs	SI
en	Pp	EN
trouve	Vvc	TROUVER
toujours	Rg	TOUJOURS
qui	Pr	QUI
s'	Pp	SE
en	Pp	EN
sont	Vuc	ÊTRE
exemptés	Ge	EXEMPTER
Et	Vvc	Et
durant	S	DURANT
les	Da	LE
efforts	Nc	EFFORT
d'	S	DE
une	Dn	UN
affreuse	Ag	AFFREUX
tempête	Nc	TEMPÊTE
Tous	Nc	TOUX
les	Da	LE
arbres	Nc	ARBRE
d'	S	DE
un	Dn	UN
bois	Nc	BOIS
ne	Rp	NE
baissent	Vvc	BAISSER
pas	Rg	PAS
la	Da	LE
tête	Nc	TÊTE
;	Fw	;
Ainsi	Vvc	Ainsi
dans	S	DANS
un	Dn	UN
sénat	Nc	SÉNAT
des	S+Da	DE+LE|DE+LES
esprits	Nc	ESPRIT|ESPRITS
se	Pp	IL
font	Vvc	FAIRE
voir	Vvn	VOIR
Contre	Nc	CONTRE
qui	Pr	QUI
la	Da	LE
faveur	Nc	FAVEUR
n'	Rp	NE
eût	Vuc	AVOIR
jamais	Rg	JAMAIS
du	S+Da	DE+LE
pouvoir	Nc	POUVOIR
.	Fs	.
Satire	Nc	SATIRE
,	Fw	,
poursuivons	Vvc	POURSUIVRE
avec	S	AVEC
cette	Dd	CE
assurance	Nc	ASSURANCE
Que	Vvc	Que
le	Da	LE
Ciel	Nc	CIEL
favorise	Vvc	FAVORISER
une	Dn	UN
juste	Ag	JUSTE
espérance	Nc	ESPÉRANCE
;	Fw	;
Allons	Vvc	ALLER
voir	Vvn	VOIR
Clitophon	Nc	Clitophon
,	Fw	,
les	Da	LE
esprits	Nc	ESPRIT|ESPRITS
affligés	Ge	AFFLIGER
À	Nc	À
l'	Da	LE
aspect	Nc	ASPECT
d'	S	DE
un	Dn	UN
ami	Nc	AMI
sont	Vuc	ÊTRE
toujours	Rg	TOUJOURS
consolés	Ge	CONSOLER
.	Fs	.
Grands	Ag	GRAND
Dieux	Nc	DIEU|DIEUX
qui	Pr	QUI
me	Pp	JE
voyez	Vvc	VOIR
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
redoutables	Ag	REDOUTABLE
Aux	Vvc	Aux
coeurs	Nc	CUR
plus	Rg	PLUS
généreux	Ag	GÉNÉREUX
,	Fw	,
Pouvez	Vvc	POUVOIR
-vous	Nc	-vous
conserver	Vvn	CONSERVER
le	Da	LE
titre	Nc	TITRE
d'	S	DE
équitables	Ag	ÉQUITABLE
Et	Vvc	Et
me	Pp	JE
voir	Vvn	VOIR
malheureux	Ag	MALHEUREUX
?	Fs	?
Percez	Vvc	PERCER
l'	Da	LE
obscurité	Nc	OBSCURITÉ
de	S	DE
la	Da	LE
fosse	Nc	FOSSE|FOSSÉ
profonde	Ag	PROFOND
Où	Vvc	Où
l'	Pp	IL
on	Pp	ON
me	Pp	JE
tient	Vvc	TENIR
captif	Ag	CAPTIF
!	Fs	!
Qu'	Pt	QUE
ai	Vuc	AVOIR
-je	Ge	-je
fait	Ge	FAIRE
,	Fw	,
Immortels	Nc	IMMORTEL
,	Fw	,
pour	S	POUR
être	Vun	ÊTRE
dans	S	DANS
le	Da	LE
monde	Nc	MONDE
Enseveli	Vvc	Enseveli
tout	Di	TOUT
vif	Ag	VIF
?	Fs	?
Voyez	Vvc	VOIR
dans	S	DANS
les	Da	LE
enfers	Nc	ENFER
l'	Da	LE
innocente	Ag	INNOCENT
contrainte	Nc	CONTRAINTE
Sous	Vvc	Sous
des	Dn	UN
fers	Nc	FER|FERS
odieux	Ag	ODIEUX
!	Fs	!
Mais	Cc	MAIS
étant	Ga	ÊTRE
aux	S+Da	À+LES
enfers	Nc	ENFER
,	Fw	,
croirai	Vvc	CROIRE
-je	Vvn	-je
que	Cs	QUE
ma	Ds	MON
plainte	Nc	PLAINTE
Peut	Vvc	POUVOIR
aller	Vvn	ALLER
jusqu'	S	JUSQUE
aux	S+Da	À+LES
Cieux	Nc	CIEL|CIEUX
?	Fs	?
Si	Cs	SI
le	Da	LE
nom	Nc	NOM
d'	S	DE
affligé	Nc	AFFLIGÉ
