Vraiment	Rg	VRAIMENT
du	S+Da	DE+LE
meilleur	Ag	MEILLEUR
.	Fs	.
Il	Pp	IL
dit	Vvc	DIRE
qu'	Cs	QUE
il	Pp	IL
y	Pp	Y
viendra	Vvc	VENIR
.	Fs	.
Il	Pp	IL
le	Pp	IL
dit	Vvc	DIRE
?	Fs	?
Il	Pp	IL
me	Pp	JE
semble	Vvc	SEMBLER
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
a	Vuc	AVOIR
parlé	Ge	PARLER
.	Fs	.
Bien	Rg	BIEN
nous	Pp	NOUS
boirons	Vvc	BOIRE
ensemble	Rg	ENSEMBLE
.	Fs	.
Portons	Vvc	PORTER
encore	Rg	ENCORE
la	Da	LE
voix	Nc	VOIX
au	S+Da	À+LE
fond	Nc	FOND
de	S	DE
son	Ds	SON
cercueil	Nc	CERCUEIL
.	Fs	.
Esprit	Nc	ESPRIT
.	Fs	.
Il	Pp	IL
me	Pp	JE
regarde	Vvc	REGARDER
,	Fw	,
il	Pp	IL
fait	Vvc	FAIRE
signe	Nc	SIGNE
de	S	DE
l'	Da	LE
oeil	Nc	IL
.	Fs	.
Mais	Cc	MAIS
comment	Rt	COMMENT
viendra-t-il	V	viendra-t-il
?	Fs	?
sait-il	Vvc	sait-il
notre	Ds	NOTRE
demeure	Nc	DEMEURE|DEMEURÉ
?	Fs	?
Dis	Vvc	DIRE
-lui	Pd	-lui
qu'	Pr	QUE
il	Pp	IL
peut	Vvc	POUVOIR
venir	Vvn	VENIR
au	S+Da	À+LE
plus	Rg	PLUS
tard	Rg	TARD
dans	S	DANS
une	Dn	UN
heure	Nc	HEURE|HURE
,	Fw	,
Dans	Vvc	Dans
cette	Dd	CE
hôtellerie	Nc	HÔTELLERIE
,	Fw	,
à	S	À
deux	Nc	DEUX
cents	Nc	CENT
pas	Rg	PAS
d'	S	DE
ici	Rg	ICI
.	Fs	.
Ombre	Nc	OMBRE
,	Fw	,
viendrez	Vvc	VENIR
vous	Pp	VOUS
pas	Rg	PAS
?	Fs	?
dites	Vvc	DIRE
.	Fs	.
Oui	Rg	OUI
.	Fs	.
Grand	Ag	GRAND
merci	Nc	MERCI
.	Fs	.
Philipin	Ag	PHILIPPIN
.	Fs	.
Monseigneur	Nc	MONSEIGNEUR
.	Fs	.
Viendras	Vvc	VENIR
-tu	Vvc	-tu
pas	Rg	PAS
tantôt	Rg	TANTÔT
?	Fs	?
Voici	S	VOICI
l'	Da	LE
heure	Nc	HEURE|HURE
,	Fw	,
et	Cc	ET
notre	Ds	NOTRE
Ombre	Nc	OMBRE
arrivera	Vvc	ARRIVER
bientôt	Rg	BIENTÔT
.	Fs	.
Dépêchons	Nc	Dépêchons
.	Fs	.
Tout	Pi	TOUT
est	Vuc	ÊTRE
prêt	Ag	PRÊT
,	Fw	,
le	Da	LE
souper	Nc	SOUPER
est	Vuc	ÊTRE
sur	S	SUR
table	Nc	TABLE
,	Fw	,
Les	Vvc	Les
verres	Nc	VERRE|VERRES
sont	Vuc	ÊTRE
lavés	Ge	LAVER
,	Fw	,
le	Da	LE
vin	Nc	VIN
est	Vuc	ÊTRE
délectable	Ag	DÉLECTABLE
,	Fw	,
Les	Vvc	Les
mets	Nc	METS
sont	Vuc	ÊTRE
savoureux	Ag	SAVOUREUX
.	Fs	.
Notre	Ds	NOTRE
Esprit	Nc	ESPRIT
invité	Ge	INVITER
,	Fw	,
Penses	Vvc	PENSER
-tu	Vvn	-tu
qu'	Cs	QUE
il	Pp	IL
en	Pp	EN
mange	Vvc	MANGER
?	Fs	?
Il	Pp	IL
serait	Vuc	ÊTRE
bien	Rg	BIEN
gâté	Ge	GÂTER
!	Fs	!
Mais	Cc	MAIS
si	Cs	SI
quelque	Di	QUELQUE
démon	Nc	DÉMON
affamé	Ge	AFFAMER
,	Fw	,
d'	S	DE
aventure	Nc	AVENTURE
,	Fw	,
De	Vvc	De
ce	Dd	CE
fantôme	Ag	FANTÔME
affreux	Nc	AFFREUX
revêtait	Vvc	REVÊTIR
la	Da	LE
figure	Nc	FIGURE|FIGURÉ
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
un	Dn	UN
mort	Nc	MORT
,	Fw	,
mort	Nc	MORT
de	S	DE
faim	Nc	FAIM
,	Fw	,
nous	Pp	NOUS
vint	Vvc	VENIR
tout	Rg	TOUT
avaler	Vvn	AVALER
...	Fs	...
Sans	Vvc	Sans
perdre	Vvn	PERDRE
ici	Rg	ICI
le	Da	LE
temps	Nc	TEMPS
à	S	À
sottement	Rg	SOTTEMENT
parler	Vvn	PARLER
,	Fw	,
Tu	Vvc	Tu
ferais	Vvc	FAIRE|FERRER
beaucoup	Rg	BEAUCOUP
mieux	Rg	MIEUX
de	S	DE
pourvoir	Vvn	POURVOIR
à	S	À
tout	Pi	TOUT
.	Fs	.
Peste	Nc	PESTE
!	Fs	!
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
assuré	Ge	ASSURER
que	Cs	QUE
j'	Pp	JE
en	Pp	EN
aurai	Vuc	AVOIR
de	S	DE
reste	Nc	RESTE
,	Fw	,
Si	Vvc	Si
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
appréhende	Vvc	APPRÉHENDER
enfin	Rg	ENFIN
n'	Rp	NE
arrive	Vvc	ARRIVER
point	Rg	POINT
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
regardons	Vvc	REGARDER
un	Dn	UN
peu	Rg	PEU
de	S	DE
point	Rg	POINT
en	S	EN
point	Rg	POINT
Et	Vvc	Et
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
ferez	Vvc	FAIRE|FERRER
ou	Cc	OU
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
faudra	Vvc	FAILLIR|FALLOIR
faire	Vvn	FAIRE
.	Fs	.
Moi	Pp	JE
qui	Pr	QUI
ne	Rp	NE
me	Pp	JE
trouvai	Vvc	TROUVER
jamais	Rg	JAMAIS
à	S	À
tel	Di	TEL
mystère	Nc	MYSTÈRE
,	Fw	,
Quand	Nc	Quand
cet	Dd	CE
Esprit	Nc	ESPRIT
viendra	Vvc	VENIR
,	Fw	,
je	Pp	JE
voudrais	Vvc	VOULOIR
bien	Rg	BIEN
savoir	Vvn	SAVOIR
Comment	Vvc	Comment
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
agir	Vvn	AGIR
pour	S	POUR
le	Da	LE
bien	Rg	BIEN
recevoir	Vvn	RECEVOIR
,	Fw	,
Car	Nc	CAR
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
bien	Rg	BIEN
avoir	Vun	AVOIR
plus	Rg	PLUS
de	S	DE
faconde	Nc	FACONDE
Avec	Vvc	Avec
les	Da	LE
trépassés	Nc	TRÉPASSÉ
qu'	Cs	QUE
avec	S	AVEC
ceux	Pd	CELUI
de	S	DE
ce	Dd	CE
monde	Nc	MONDE
.	Fs	.
Philipin	Nc	PHILIPPIN
,	Fw	,
je	Pp	JE
verrai	Vvc	VOIR
ce	Dd	CE
fantôme	Nc	FANTÔME
odieux	Ag	ODIEUX
Avec	Vvc	Avec
le	Da	LE
même	Ag	MÊME
front	Nc	FRONT
,	Fw	,
avec	S	AVEC
les	Da	LE
mêmes	Ag	MÊME
yeux	Nc	OEIL|YEUX
,	Fw	,
Que	Vvc	Que
quand	Cs	QUAND
,	Fw	,
trop	Rg	TROP
emporté	Ge	EMPORTER
de	S	DE
colère	Nc	COLÈRE
et	Cc	ET
de	S	DE
rage	Nc	RAGE
,	Fw	,
Il	Vvc	Il
vint	Vvc	VENIR
à	S	À
ses	Ds	SON
dépens	Nc	DÉPENS
éprouver	Vvn	ÉPROUVER
mon	Ds	MON
courage	Nc	COURAGE
;	Fw	;
Je	Vvc	Je
l'	Pp	IL
envisagerai	Vvc	ENVISAGER
de	S	DE
la	Da	LE
même	Ag	MÊME
façon	Nc	FAÇON
.	Fs	.
Mais	Cc	MAIS
encore	Rg	ENCORE
une	Dn	UN
fois	Nc	FOI|FOIS
,	Fw	,
si	Cs	SI
c'	Pd	CE
était	Vuc	ÊTRE
un	Dn	UN
démon	Nc	DÉMON
Qui	Vvc	Qui
d'abord	Nc	d'abord
de	S	DE
son	Ds	SON
souffle	Nc	SOUFFLE|SOUFFLÉ
empoisonnât	Vvc	EMPOISONNER
la	Da	LE
viande	Nc	VIANDE
,	Fw	,
Où	Vvc	Où
diable	Ag	DIABLE
en	S	EN
trouver	Vvn	TROUVER
d'	S	DE
autre	Pi	AUTRE
?	Fs	?
Agréable	Ag	Agréable
demande	Nc	DEMANDE|DEMANDÉ
!	Fs	!
Conception	Nc	CONCEPTION
vraiment	Rg	VRAIMENT
digne	Ag	DIGNE
de	S	DE
ton	Ds	TON
esprit	Nc	ESPRIT
!	Fs	!
Ton	Ds	TON
sot	Ag	SOT
raisonnement	Nc	RAISONNEMENT
et	Cc	ET
me	Pp	JE
choque	Vvc	CHOQUER
et	Cc	ET
m'	Pp	JE
aigrit	Vvc	AIGRIR
.	Fs	.
Tais	Vvc	TAIRE
-toi	Vvc	-toi
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
souffrez	Vvc	SOUFFRIR
que	Cs	QUE
je	Pp	JE
parle	Vvc	PARLER
à	S	À
cette	Dd	CE
heure	Nc	HEURE|HURE
,	Fw	,
Car	Nc	CAR
je	Pp	JE
ne	Rp	NE
soufflerai	Vvc	SOUFFLER
pas	Rg	PAS
tantôt	Rg	TANTÔT
,	Fw	,
ou	Cc	OU
je	Pp	JE
meure	Vvc	MURER
:	Fw	:
À	Vvc	À
propos	Nc	PROPOS
,	Fw	,
sommes-nous	Vvc	sommes-nous
céans	Rg	CÉANS
en	S	EN
sûreté	Nc	SÛRETÉ
?	Fs	?
Car	Cc	CAR
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
pour	S	POUR
ne	Rp	NE
pas	Rg	PAS
celer	Vvn	CELER
la	Da	LE
vérité	Nc	VÉRITÉ
,	Fw	,
Dans	Vvc	Dans
un	Dn	UN
lieu	Nc	LIEU
découvert	Ge	DÉCOUVRIR
,	Fw	,
si	Rg	SI
proche	Ag	PROCHE
de	S	DE
la	Da	LE
ville	Nc	VILLE
,	Fw	,
Il	Vvc	Il
est	Vuc	ÊTRE
presque	Rg	PRESQUE
impossible	Ag	IMPOSSIBLE
,	Fw	,
ou	Cc	OU
du	S+Da	DE+LE
moins	Nc	MOINS
difficile	Ag	DIFFICILE
,	Fw	,
D'	Vvc	D'
y	Pp	Y
pouvoir	Vvn	POUVOIR
demeurer	Vvn	DEMEURER
longtemps	Rg	LONGTEMPS
sans	S	SANS
être	Vun	ÊTRE
pris	Ge	PRENDRE
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
aimerais	Vvc	AIMER
mieux	Rg	MIEUX
être	Vun	ÊTRE
au	S+Da	À+LE
pouvoir	Nc	POUVOIR
des	S+Da	DE+LE|DE+LES
Esprits	Nc	ESPRIT|ESPRITS
Qu'	Vvc	Qu'
en	S	EN
celui	Pd	CELUI
du	S+Da	DE+LE
prévôt	Nc	PRÉVÔT
et	Cc	ET
de	S	DE
ses	Ds	SON
satellites	Nc	SATELLITE
,	Fw	,
Ces	Vvc	Ces
valets	Nc	VALET
de	S	DE
bourreau	Nc	BOURREAU
qui	Pr	QUI
font	Vvc	FAIRE
les	Da	LE
hypocrites	Ag	HYPOCRITE
,	Fw	,
Qui	Vvc	Qui
,	Fw	,
vous	Pp	VOUS
ont	Vuc	AVOIR
-ils	Ge	-ils
posé	Ge	POSER
la	Da	LE
main	Nc	MAIN
sur	S	SUR
le	Da	LE
collet	Nc	COLLET
,	Fw	,
En	Vvc	En
disant	Ga	DIRE
:	Fw	:
«	Fw	«
Je	Vvc	Je
t'	Pp	TU
agrippe	Vvc	AGRIPPER
,	Fw	,
adieu	Nc	ADIEU
pauvre	Ag	PAUVRE
valet	Nc	VALET
!	Fs	!
»	Fw	»
Grippé	Vvc	Grippé
,	Fw	,
pris	Ge	PRENDRE
et	Cc	ET
conduit	Vvc	CONDUIRE
au	S+Da	À+LE
haut	Nc	HAUT
de	S	DE
la	Da	LE
potence	Nc	POTENCE
,	Fw	,
Un	Vvc	Un
petit	Ag	PETIT
saut	Nc	SAUT
sur	S	SUR
rien	Pi	RIEN
au	S+Da	À+LE
bout	Nc	BOUT
de	S	DE
la	Da	LE
cadence	Nc	CADENCE
,	Fw	,
Voilà	Vvc	Voilà
,	Fw	,
si	Cs	SI
le	Da	LE
hasard	Nc	HASARD
ne	Rp	NE
détourne	Vvc	DÉTOURNER
ses	Ds	SON
coups	Nc	COUP
,	Fw	,
Dans	Vvc	Dans
demain	Rg	DEMAIN
au	S+Da	À+LE
plus	Rg	PLUS
tard	Rg	TARD
comme	Cs	COMME
on	Pp	ON
fera	Vvc	FAIRE|FERRER
de	S	DE
nous	Pp	NOUS
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
bien	Rg	BIEN
te	Pp	TU
résoudre	Vvn	RÉSOUDRE
à	S	À
trouver	Vvn	TROUVER
pis	Nc	PIS
encore	Rg	ENCORE
,	Fw	,
À	Nc	À
me	Pp	JE
suivre	Vvn	SUIVRE
partout	Rg	PARTOUT
,	Fw	,
car	Cc	CAR
demain	Rg	DEMAIN
dès	S	DÈS
l'	Da	LE
aurore	Ag	AURORE
Je	Nc	Je
veux	Vvc	VOULOIR
être	Vun	ÊTRE
à	S	À
Séville	Nc	Séville
et	Cc	ET
voir	Vvn	VOIR
mes	Ds	MON
ennemis	Nc	ENNEMI
.	Fs	.
Oui	Rg	OUI
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
dans	S	DANS
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
le	Da	LE
destin	Nc	DESTIN
m'	Pp	JE
a	Vuc	AVOIR
mis	Ge	METTRE
,	Fw	,
Les	Vvc	Les
braver	Vvn	BRAVER
tous	Di	TOUT
ensemble	Nc	ENSEMBLE
et	Cc	ET
leur	Pp	LEUR
faire	Vvn	FAIRE
connaître	Vvn	CONNAÎTRE
Que	Vvc	Que
Don	Nc	DON
Juan	Ag	Juan
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
le	Da	LE
visage	Nc	VISAGE
d'	S	DE
un	Dn	UN
traître	Nc	TRAÎTRE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
il	Pp	IL
porte	Vvc	PORTER
partout	Rg	PARTOUT
,	Fw	,
sans	S	SANS
craindre	Vvn	CRAINDRE
le	Da	LE
danger	Nc	DANGER
,	Fw	,
Un	Vvc	Un
coeur	Nc	CUR
inébranlable	Ag	INÉBRANLABLE
et	Cc	ET
qui	Pr	QUI
ne	Rp	NE
peut	Vvc	POUVOIR
changer	Vvn	CHANGER
.	Fs	.
Tu	Pp	TU
t'	Pp	TU
en	Pp	EN
iras	Vvc	ALLER
devant	S	DEVANT
annoncer	Vvn	ANNONCER
ma	Ds	MON
venue	Nc	VENU|VENUE
.	Fs	.
Vous	Pp	VOUS
rêvez	Vvc	RÊVER
tout	Rg	TOUT
de	S	DE
bon	Ag	BON
,	Fw	,
vous	Pp	VOUS
avez	Vuc	AVOIR
la	Da	LE
berlue	Nc	BERLUE
;	Fw	;
À	Nc	À
Séville	Vvc	Séville
,	Fw	,
Monsieur	Nc	MONSIEUR
?	Fs	?
À	Nc	À
Séville	Vvc	Séville
,	Fw	,
faquin	Nc	FAQUIN
.	Fs	.
Et	Cc	ET
quand	Cs	QUAND
partir	Vvn	PARTIR
encor	Nc	encor
?	Fs	?
Demain	Rg	DEMAIN
dès	S	DÈS
le	Da	LE
matin	Nc	MATIN|MÂTIN
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
donc	Rg	DONC
en	S	EN
ma	Ds	MON
place	Nc	PLACE|PLACÉ
avertir	Vvn	AVERTIR
un	Dn	UN
trompette	Nc	TROMPETTE
,	Fw	,
Car	Nc	CAR
par	S	PAR
prédiction	Nc	PRÉDICTION
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
m'	Pp	JE
a	Vuc	AVOIR
tantôt	Rg	TANTÔT
faite	Ge	FAIRE
,	Fw	,
Il	Vvc	Il
est	Vuc	ÊTRE
dit	Ge	DIRE
que	Cs	QUE
je	Pp	JE
dois	Vvc	DEVOIR
trépasser	Vvn	TRÉPASSER
aujourd'hui	Rg	AUJOURD'HUI
.	Fs	.
Ainsi	Rg	AINSI
je	Pp	JE
ne	Rp	NE
crois	Vvc	CROIRE|CROÎTRE
pas	Rg	PAS
pouvoir	Vvn	POUVOIR
être	Vun	ÊTRE
celui	Pd	CELUI
Qui	Vvc	Qui
doit	Vvc	DEVOIR
dedans	Nc	DEDANS
Séville	Vvc	Séville
annoncer	Vvn	ANNONCER
...	Fs	...
Comment	Vvc	Comment
,	Fw	,
traître	Ag	TRAÎTRE
!	Fs	!
Est	Vuc	ÊTRE
-ce	Vvc	-ce
ainsi	Rg	AINSI
qu'	Cs	QUE
un	Dn	UN
valet	Nc	VALET
obéit	Vvc	OBÉIR
à	S	À
son	Ds	SON
maître	Nc	MAÎTRE
?	Fs	?
Un	Dn	UN
mage	Nc	MAGE
encore	Rg	ENCORE
m'	Pp	JE
a	Vuc	AVOIR
dit	Ge	DIRE
,	Fw	,
si	Cs	SI
j'	Pp	JE
ai	Vuc	AVOIR
bien	Rg	BIEN
entendu	Ge	ENTENDRE
,	Fw	,
Si	Vvc	Si
je	Pp	JE
sortais	Vvc	SORTIR
demain	Rg	DEMAIN
,	Fw	,
que	Cs	QUE
je	Pp	JE
serais	Vuc	ÊTRE
pendu	Ge	PENDRE
.	Fs	.
Tu	Pp	TU
te	Pp	TU
plais	Vvc	PLAIRE
donc	Rg	DONC
bien	Rg	BIEN
fort	Rg	FORT
céans	Rg	CÉANS
?	Fs	?
Mieux	Rg	MIEUX
qu'	Cs	QUE
à	S	À
Séville	Nc	Séville
.	Fs	.
L'	Da	LE
air	Nc	AIR
des	S+Da	DE+LE|DE+LES
champs	Nc	CHAMP|CHAMPS
...	Fs	...
Est	Vvc	Est
plus	Rg	PLUS
doux	Ag	DOUX
que	Cs	QUE
celui	Pd	CELUI
de	S	DE
la	Da	LE
ville	Nc	VILLE
.	Fs	.
Mais	Cc	MAIS
ne	Rp	NE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
pas	Rg	PAS
manger	Vvn	MANGER
?	Fs	?
Attends	Vvc	ATTENDRE
,	Fw	,
gourmand	Ag	GOURMAND
,	Fw	,
Notre	Nc	Notre
Ombre	Ag	Ombre
doit	Vvc	DEVOIR
venir	Vvn	VENIR
bientôt	Rg	BIENTÔT
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
.	Fs	.
Comment	Rt	COMMENT
!	Fs	!
S'	Cs	SI
il	Pp	IL
ne	Rp	NE
venait	Vvc	VENIR
donc	Rg	DONC
pas	Rg	PAS
,	Fw	,
nous	Pp	NOUS
aurions	Vuc	AVOIR
beau	Ag	BEAU
attendre	Vvn	ATTENDRE
!	Fs	!
Mais	Cc	MAIS
qui	Pr	QUI
te	Pp	TU
presse	Vvc	PRESSER
tant	Rg	TANT
?	Fs	?
Je	Pp	JE
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
puis	Vvc	POUVOIR
défendre	Vvn	DÉFENDRE
,	Fw	,
Pour	Nc	POUR
en	S	EN
avoir	Vun	AVOIR
raison	Nc	RAISON
,	Fw	,
il	Pp	IL
le	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
contenter	Vvn	CONTENTER
.	Fs	.
Je	Pp	JE
me	Pp	JE
contenterai	Vvc	CONTENTER
seulement	Rg	SEULEMENT
d'	S	DE
en	Pp	EN
tâter	Vvn	TÂTER
.	Fs	.
Mais	Cc	MAIS
quoi	Pt	QUE|QUOI
!	Fs	!
Mangeras	Vvc	MANGER
-tu	Vvn	-tu
devant	S	DEVANT
que	Cs	QUE
l'	Pp	IL
Ombre	Vvc	OMBRER
mange	Vvc	MANGER
?	Fs	?
Ne	Rp	NE
mangerais	Vvc	MANGER
-je	Vvn	-je
point	Rg	POINT
?	Fs	?
cela	Pd	CELA
serait	Vuc	ÊTRE
étrange	Ag	ÉTRANGE
!	Fs	!
Je	Pp	JE
veux	Vvc	VOULOIR
manger	Vvn	MANGER
devant	S	DEVANT
;	Fw	;
car	Cc	CAR
,	Fw	,
dûssé	Vvc	dûssé
-je	Vvc	-je
enrager	Vvn	ENRAGER
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
toucherai	Vvc	TOUCHER
pas	Rg	PAS
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
voudra	Vvc	VOULOIR
manger	Vvn	MANGER
.	Fs	.
Mange	Vvc	MANGER
.	Fs	.
Que	Pt	QUE
diras	Vvc	DIRE
-tu	Vvn	-tu
maintenant	Rg	MAINTENANT
de	S	DE
ton	Ds	TON
maître	Nc	MAÎTRE
?	Fs	?
Diras	Vvc	DIRE
-tu	Vvn	-tu
point	Rg	POINT
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
...	Fs	...
Le	Vvc	Le
meilleur	Ag	MEILLEUR
qui	Pr	QUI
peut	Vvc	POUVOIR
être	Vun	ÊTRE
.	Fs	.
Me	Pp	JE
serviras	Vvc	SERVIR
-tu	Vvc	-tu
bien	Rg	BIEN
dorénavant	Rg	DORÉNAVANT
?	Fs	?
Des	S+Da	DE+LE|DE+LES
mieux	Nc	MIEUX
.	Fs	.
T'	Pp	TU
exposeras	Vvc	EXPOSER
-tu	Vvn	-tu
pas	Rg	PAS
pour	S	POUR
moi	Pp	JE
?	Fs	?
Jusques	Nc	Jusques
aux	S+Da	À+LES
yeux	Nc	OEIL|YEUX
.	Fs	.
Et	Cc	ET
s'	Pp	SE
il	Pp	IL
est	Vuc	ÊTRE
question	Nc	QUESTION
...	Fs	...
Je	Vvc	Je
ferai	Vvc	FAIRE|FERRER
...	Fs	...
Quoi	Vvc	Quoi
?	Fs	?
Merveilles	Nc	MERVEILLE
.	Fs	.
Mais	Cc	MAIS
écoutons	Vvc	ÉCOUTER
,	Fw	,
un	Dn	UN
bruit	Nc	BRUIT
a	Vuc	AVOIR
frappé	Ge	FRAPPER
mes	Ds	MON
oreilles	Nc	OREILLE
.	Fs	.
Quelqu'un	Pi	QUELQU'UN
heurte	Vvc	HEURTER
à	S	À
la	Da	LE
porte	Nc	PORTE|PORTÉ
,	Fw	,
obligez	Nc	OBLIGÉ
-moi	Vvc	-moi
de	S	DE
voir	Vvn	VOIR
Qui	Vvc	Qui
vient	Vvc	VENIR
nous	Pp	NOUS
interrompre	Vvn	INTERROMPRE
.	Fs	.
Allez	I	ALLEZ
,	Fw	,
fat	Ag	FAT
,	Fw	,
le	Pp	IL
savoir	Vvn	SAVOIR
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
puisque	Cs	PUISQUE
ma	Ds	MON
mort	Nc	MORT
est	Vuc	ÊTRE
chose	Nc	CHOSE
indubitable	Ag	INDUBITABLE
,	Fw	,
De	Vvc	De
grâce	Nc	GRÂCE
,	Fw	,
permettez	Vvc	PERMETTRE
que	Cs	QUE
je	Pp	JE
meure	Vvc	MURER
à	S	À
la	Da	LE
table	Nc	TABLE
.	Fs	.
Prenez	Vvc	PRENDRE
cette	Dd	CE
chandelle	Nc	CHANDELLE
,	Fw	,
et	Cc	ET
voyez	Vvc	VOIR
...	Fs	...
Ah	Vvc	Ah
,	Fw	,
Monsieur	Nc	MONSIEUR
!	Fs	!
Quel	Dt	QUEL
plaisir	Nc	PLAISIR
aurez	Vuc	AVOIR
-vous	Nc	-vous
quand	Cs	QUAND
je	Pp	JE
mourrai	Vvc	MOURIR
de	S	DE
peur	Nc	PEUR
?	Fs	?
Quoi	Pt	QUE|QUOI
,	Fw	,
poltron	Ag	POLTRON
!	Fs	!
au	S+Da	À+LE
besoin	Nc	BESOIN
vous	Pp	VOUS
manquez	Vvc	MANQUER
de	S	DE
courage	Nc	COURAGE
.	Fs	.
J'	Pp	JE
en	Pp	EN
ai	Vuc	AVOIR
passablement	Rg	PASSABLEMENT
,	Fw	,
mais	Cc	MAIS
à	S	À
présent	Nc	PRÉSENT
j'	Pp	JE
enrage	Vvc	ENRAGER
D'	Rg	D'
être	Vun	ÊTRE
si	Rg	SI
négligent	Ag	NÉGLIGENT
,	Fw	,
et	Cc	ET
n'	Rp	NE
avoir	Vun	AVOIR
pas	Rg	PAS
le	Da	LE
soin	Nc	SOIN
D'	Ag	D'
en	S	EN
conserver	Vvn	CONSERVER
assez	Rg	ASSEZ
pour	S	POUR
servir	Vvn	SERVIR
au	S+Da	À+LE
besoin	Nc	BESOIN
.	Fs	.
Suis	Vuc	ÊTRE
,	Fw	,
suis	Vuc	ÊTRE
,	Fw	,
poltron	Ag	POLTRON
,	Fw	,
et	Cc	ET
vois	Vvc	ALLER|VOIR
avec	S	AVEC
quelle	Dt	QUEL
assurance	Nc	ASSURANCE
...	Fs	...
Ne	Vvc	Ne
me	Pp	JE
battra-t-il	Vvc	battra-t-il
point	Rg	POINT
pour	S	POUR
mon	Ds	MON
irrévérence	Nc	IRRÉVÉRENCE
?	Fs	?
Pardonne	Vvc	PARDONNER
,	Fw	,
grand	Ag	GRAND
Esprit	Nc	ESPRIT
,	Fw	,
à	S	À
l'	Da	LE
incivilité	Nc	INCIVILITÉ
Qui	Vvc	Qui
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
devant	S	DEVANT
toi	Pp	TU
faire	Vvn	FAIRE
brèche	Nc	BRÈCHE
au	S+Da	À+LE
pâté	Nc	PÂTÉ
.	Fs	.
Quelle	Dt	QUEL
démarche	Nc	DÉMARCHE
grave	Ag	GRAVE
!	Fs	!
Ho	Nc	Ho
,	Fw	,
Philipin	Nc	PHILIPPIN
!	Fs	!
Un	Dn	UN
siège	Nc	SIÈGE
.	Fs	.
Tu	Pp	TU
sois	Vuc	ÊTRE
le	Da	LE
bienvenu	Nc	BIENVENU
.	Fs	.
Justes	Ag	JUSTE
Dieux	Nc	DIEU|DIEUX
!	Fs	!
que	Pt	QUE
ferai	Vvc	FAIRE|FERRER
-je	Nc	-je
?	Fs	?
L'	Pp	IL
Ombre	Vvc	OMBRER
,	Fw	,
ou	Cc	OU
moi	Pp	JE
,	Fw	,
sentons	Vvc	SENTIR
mal	Rg	MAL
.	Fs	.
Taisez	Vvc	TAIRE
-vous	Nc	-vous
,	Fw	,
Philipin	Nc	PHILIPPIN
.	Fs	.
Je	Pp	JE
t'	Pp	TU
attends	Vvc	ATTENDRE
de	S	DE
pied	Nc	PIED
ferme	Vvc	FERMER
,	Fw	,
et	Cc	ET
ce	Dd	CE
petit	Ag	PETIT
festin	Nc	FESTIN
N'	Ag	N'
est	Vuc	ÊTRE
pas	Rg	PAS
,	Fw	,
à	S	À
dire	Vvn	DIRE
vrai	Ag	VRAI
,	Fw	,
comme	Cs	COMME
je	Pp	JE
le	Pp	IL
souhaite	Vvc	SOUHAITER
.	Fs	.
Pour	S	POUR
dire	Vvn	DIRE
tout	Rg	TOUT
aussi	Rg	AUSSI
,	Fw	,
cette	Dd	CE
pauvre	Ag	PAUVRE
retraite	Nc	RETRAITE|RETRAITÉ
Où	Vvc	Où
tu	Pp	TU
vois	Vvc	ALLER|VOIR
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
fort	Rg	FORT
mal	Rg	MAL
commodément	Rg	COMMODÉMENT
Fait	Vvc	FAIRE
que	Cs	QUE
je	Pp	JE
